mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0036724567413330077,0.0010707676748936256,0.05459580421447754,0.003955525614554201,kd_tree,20,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7773995915588836,0.7677111716621253,0.771117166212534,0.7724795640326976,0.7736298581214305,0.004258102203536133,613
0.0026897907257080076,0.0008670069177069534,0.02795438766479492,0.003004555071065234,kd_tree,20,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.7787610619469026,0.7808032675289313,0.7670299727520435,0.7690735694822888,0.7724795640326976,0.7736294871485727,0.005355902987934898,625
0.002717447280883789,0.0009008950366125841,0.07313461303710937,0.008772529613719644,kd_tree,20,7,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.786929884275017,0.7876106194690266,0.7656675749318801,0.7649863760217984,0.7779291553133515,0.7766247220022147,0.009839695401424861,481
0.003103780746459961,0.0009276698394534979,0.05703692436218262,0.013716040715182287,kd_tree,20,7,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.7930565010211028,0.7964601769911505,0.7690735694822888,0.7677111716621253,0.7758855585831063,0.7804373955479547,0.012064691335598917,181
0.003967952728271484,0.0010067254741729437,0.05971403121948242,0.004228470961458613,kd_tree,20,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.7821647379169503,0.7862491490810075,0.7656675749318801,0.7649863760217984,0.7854223433242506,0.7768980362551774,0.009548362996167636,433
0.003311347961425781,0.0016677749682854307,0.034905004501342776,0.00510740354141032,kd_tree,20,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7855684138869979,0.7670299727520435,0.7643051771117166,0.7833787465940054,0.7773062918851542,0.00958899140960568,397
0.003147315979003906,0.0009274202185656031,0.07282443046569824,0.011323282404242567,kd_tree,20,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.7971409121851599,0.7855684138869979,0.7677111716621253,0.7622615803814714,0.7833787465940054,0.7792121649419521,0.012639600028403454,265
0.0030894756317138674,0.001231158854027655,0.0530181884765625,0.0049726922076398115,kd_tree,20,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7985023825731791,0.7950987066031314,0.7731607629427792,0.7663487738419619,0.782016348773842,0.7830253949469786,0.01234293992990522,37
0.003289937973022461,0.0010238679506156506,0.05234923362731934,0.0030259877418173883,kd_tree,20,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7801225323349217,0.7896528250510552,0.7772479564032697,0.7615803814713896,0.779291553133515,0.7775790496788302,0.009069123783607573,349
0.0027545928955078126,0.0009051833396113288,0.04234671592712402,0.003811733026970542,kd_tree,20,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.776718856364874,0.7916950306330838,0.776566757493188,0.760899182561308,0.7786103542234333,0.7768980362551774,0.009777405034192653,433
0.0029168128967285156,0.0010771367858637398,0.07385425567626953,0.012634921065972991,kd_tree,20,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7821647379169503,0.7828454731109599,0.771117166212534,0.7643051771117166,0.7806539509536785,0.7762173010611679,0.007306142684142115,517
0.0034820079803466798,0.001121634062838289,0.05279221534729004,0.011878165384783123,kd_tree,20,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.7876106194690266,0.7923757658270932,0.7772479564032697,0.7697547683923706,0.7840599455040872,0.7822098111191694,0.00794589774343694,73
0.002992582321166992,0.0011582784696489484,0.05505924224853516,0.00757770454884471,kd_tree,20,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7944179714091218,0.7752043596730245,0.7677111716621253,0.7806539509536785,0.7794858501677724,0.008732798631017818,229
0.0031118869781494142,0.0009113597436262235,0.034458255767822264,0.0029715666848243814,kd_tree,20,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7821647379169503,0.7944179714091218,0.7799727520435967,0.7656675749318801,0.7806539509536785,0.7805753974510454,0.009129681060192697,145
0.0025214195251464845,0.0009398745082992801,0.08085007667541504,0.00947551193961639,kd_tree,20,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7842069434989789,0.7882913546630361,0.7731607629427792,0.7663487738419619,0.779291553133515,0.7782598776160542,0.007809453787579571,325
0.0030954837799072265,0.000924461424058053,0.06387124061584473,0.01085259494493943,kd_tree,20,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7937372362151123,0.7752043596730245,0.7717983651226158,0.782016348773842,0.782209532889526,0.00809170793113503,85
0.002897834777832031,0.001021110435826122,0.06316103935241699,0.011977725253636086,kd_tree,20,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7903335602450646,0.771117166212534,0.7683923705722071,0.779291553133515,0.7788044657712618,0.008217895763213285,313
0.0026245594024658205,0.0009131909948024888,0.045325279235839844,0.0051680434665324765,kd_tree,20,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.7903335602450646,0.7896528250510552,0.7724795640326976,0.7677111716621253,0.7806539509536785,0.7801662143889242,0.009031293081227024,193
0.003379964828491211,0.0010758988564939585,0.0796290397644043,0.006451960813684767,kd_tree,20,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.786929884275017,0.773841961852861,0.7677111716621253,0.779291553133515,0.7790770380785089,0.007630519824059752,277
0.0023622512817382812,0.0005099482146796421,0.0545447826385498,0.009524526279468277,kd_tree,20,15,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7950987066031314,0.7772479564032697,0.7677111716621253,0.7833787465940054,0.7823455871851136,0.00937244452043765,61
0.004105472564697265,0.0008506018798523255,0.07819190025329589,0.012309722169217241,kd_tree,20,15,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7882913546630361,0.7704359673024523,0.7677111716621253,0.773841961852861,0.7770336268346927,0.008112294047357976,409
0.002873659133911133,0.001022197930296932,0.047856378555297854,0.008958929745212747,kd_tree,20,15,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.7882913546630361,0.7903335602450646,0.7786103542234333,0.7656675749318801,0.7758855585831063,0.779757680529304,0.008938832001418212,217
0.0026753902435302734,0.000977978638832129,0.08666472434997559,0.011365352331363708,kd_tree,20,17,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 1, 'weights': 'uniform'}",0.7835262083049693,0.7923757658270932,0.7806539509536785,0.7670299727520435,0.7861035422343324,0.7819378880144234,0.00839903758181476,97
0.002571725845336914,0.0010780302856416499,0.04818053245544433,0.006152862775612949,kd_tree,20,17,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.8005445881552076,0.7833787465940054,0.7683923705722071,0.7861035422343324,0.785069826366154,0.010246891420359864,1
0.003731250762939453,0.0014245248776197663,0.06924152374267578,0.011406974154971654,kd_tree,20,17,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",0.7835262083049693,0.7862491490810075,0.773841961852861,0.7649863760217984,0.7683923705722071,0.7753992131665687,0.008291166522591722,589
0.0025452136993408202,0.0010016613296584447,0.04302363395690918,0.006426127035502985,kd_tree,20,17,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 17, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7876106194690266,0.7724795640326976,0.7677111716621253,0.771117166212534,0.7768973870526763,0.008090422999652474,457
0.003677988052368164,0.0014454642156855842,0.09228863716125488,0.00974973030191908,kd_tree,20,19,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7910142954390742,0.7813351498637602,0.7670299727520435,0.782016348773842,0.7804398068715301,0.007681961815450865,157
0.003316020965576172,0.0011195610946298535,0.07208938598632812,0.005365825780743815,kd_tree,20,19,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.8019060585432267,0.7867847411444142,0.7663487738419619,0.7833787465940054,0.7846611997633193,0.011304295681717135,13
0.0034913539886474608,0.0011975398305807904,0.08952412605285645,0.035843615327406896,kd_tree,20,19,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.7656675749318801,0.7656675749318801,0.7759435230921329,0.009909228697631825,553
0.0037854194641113283,0.0014897675861927492,0.04461989402770996,0.004550963381813667,kd_tree,20,19,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",0.7842069434989789,0.7903335602450646,0.773841961852861,0.760899182561308,0.771117166212534,0.7760797628741493,0.010288896365219145,529
0.00309906005859375,0.0012886767080737135,0.09488487243652344,0.011382666188549434,kd_tree,20,21,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 1, 'weights': 'uniform'}",0.7828454731109599,0.7848876786929885,0.7833787465940054,0.7704359673024523,0.7779291553133515,0.7798954042027515,0.005274589396902157,205
0.002638721466064453,0.0007649306687728373,0.07101240158081054,0.007844132521168692,kd_tree,20,21,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",0.786929884275017,0.7964601769911505,0.7867847411444142,0.7717983651226158,0.7786103542234333,0.7841167043513261,0.00836008482620781,25
0.003037691116333008,0.0011106538338473068,0.07254319190979004,0.010954997910966269,kd_tree,20,21,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7842069434989789,0.7752043596730245,0.7717983651226158,0.7690735694822888,0.777442624410385,0.006966673306578181,373
0.003028202056884766,0.0011898309553100169,0.048454666137695314,0.002664262830983354,kd_tree,20,21,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",0.7855684138869979,0.7950987066031314,0.773841961852861,0.7683923705722071,0.7717983651226158,0.7789399636075627,0.009932624003297473,301
0.002923250198364258,0.000990325838824247,0.09919261932373047,0.006354842150464663,kd_tree,20,23,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 1, 'weights': 'uniform'}",0.7760381211708646,0.786929884275017,0.7806539509536785,0.7677111716621253,0.7758855585831063,0.7774437373289583,0.006315361710079524,361
0.0035558223724365236,0.0012601250762890029,0.06980571746826172,0.009106973002559055,kd_tree,20,23,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 1, 'weights': 'distance'}",0.7862491490810075,0.7944179714091218,0.7806539509536785,0.7690735694822888,0.7779291553133515,0.7816647592478897,0.0084519297257863,109
0.0042798519134521484,0.00020876799923024805,0.07995114326477051,0.006678458697077138,kd_tree,20,23,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 2, 'weights': 'uniform'}",0.7882913546630361,0.7828454731109599,0.7717983651226158,0.7643051771117166,0.7826975476839237,0.7779875835384504,0.00868867335055725,337
0.0046521186828613285,0.0025741359327341026,0.05210022926330567,0.003211490219038175,kd_tree,20,23,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 23, 'p': 2, 'weights': 'distance'}",0.7910142954390742,0.7910142954390742,0.7704359673024523,0.7656675749318801,0.7779291553133515,0.7792122576851664,0.010399079245344542,253
0.003028726577758789,0.0008413206311427522,0.10521178245544434,0.013613929359469293,kd_tree,20,25,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'uniform'}",0.7808032675289313,0.7848876786929885,0.7813351498637602,0.7663487738419619,0.771117166212534,0.7768984072280352,0.006978231724237262,421
0.003484201431274414,0.0019035817046660069,0.07755813598632813,0.010422397318008654,kd_tree,20,25,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 1, 'weights': 'distance'}",0.7848876786929885,0.7923757658270932,0.7813351498637602,0.7690735694822888,0.7745231607629428,0.7804390649258147,0.008090121999243005,169
0.003491973876953125,0.0015997499967242226,0.07493319511413574,0.005566325753328855,kd_tree,20,25,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7842069434989789,0.7745231607629428,0.7622615803814714,0.776566757493188,0.7764892241659139,0.008202371541519322,493
0.0031759262084960936,0.0011974543967337283,0.06264667510986328,0.008213130121429038,kd_tree,20,25,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7910142954390742,0.773841961852861,0.7656675749318801,0.7779291553133515,0.7789404273236349,0.00897085655714638,289
0.0025664329528808593,0.0005946749089723158,0.1088801383972168,0.012707438147173861,kd_tree,20,27,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",0.7787610619469026,0.7848876786929885,0.779291553133515,0.7683923705722071,0.7724795640326976,0.7767624456756621,0.005741280267048538,469
0.0021622180938720703,4.173455766346799e-05,0.06923222541809082,0.014591731024241366,kd_tree,20,27,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",0.7828454731109599,0.7937372362151123,0.7826975476839237,0.7704359673024523,0.776566757493188,0.7812565963611273,0.007738835093712491,121
0.00409088134765625,0.0018219855941504885,0.08681106567382812,0.010557985031313546,kd_tree,20,27,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'uniform'}",0.786929884275017,0.7828454731109599,0.7717983651226158,0.760899182561308,0.779291553133515,0.776352891640683,0.009189373806937308,505
0.00498495101928711,0.0020320142422776684,0.06703057289123535,0.012727875204118045,kd_tree,20,27,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 27, 'p': 2, 'weights': 'distance'}",0.7876106194690266,0.7876106194690266,0.7724795640326976,0.7643051771117166,0.7752043596730245,0.7774420679510984,0.009044452049176383,385
0.003396415710449219,0.0013020259435834983,0.10392098426818848,0.012809898585341293,kd_tree,20,29,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'uniform'}",0.7692307692307693,0.7835262083049693,0.7806539509536785,0.7697547683923706,0.7704359673024523,0.7747203328368479,0.0060975272625253644,601
0.003288602828979492,0.0015419605552920834,0.07385435104370117,0.009028159862206592,kd_tree,20,29,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 1, 'weights': 'distance'}",0.7814840027229408,0.7937372362151123,0.782016348773842,0.7731607629427792,0.7745231607629428,0.7809843022835234,0.007306247489867089,133
0.003506040573120117,0.0012203630946106216,0.08308029174804688,0.011058942344155382,kd_tree,20,29,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",0.7787610619469026,0.776718856364874,0.7704359673024523,0.7643051771117166,0.776566757493188,0.7733575640438268,0.005315570241081345,637
0.003442049026489258,0.001964485059024244,0.06520390510559082,0.007222164442236866,kd_tree,20,29,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 29, 'p': 2, 'weights': 'distance'}",0.7828454731109599,0.786929884275017,0.7663487738419619,0.7663487738419619,0.7758855585831063,0.7756716927306013,0.008391535897647552,577
0.003400754928588867,0.0015163010495688096,0.05187788009643555,0.008903385628554028,kd_tree,30,1,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.002962970733642578,0.0008640690687890142,0.027755117416381835,0.007914309626044985,kd_tree,30,1,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}",0.7617426820966644,0.7705922396187883,0.752724795640327,0.7438692098092643,0.7581743869209809,0.757420662817205,0.008926717574628923,673
0.0034078121185302734,0.0008502098474524232,0.04810323715209961,0.005198338253812765,kd_tree,30,1,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.004183769226074219,0.0010472504211902689,0.017705345153808595,0.003963396912251286,kd_tree,30,1,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}",0.7522123893805309,0.762423417290674,0.7513623978201635,0.7431880108991825,0.7418256130790191,0.750202365693914,0.007404203258189003,697
0.0034341335296630858,0.0017802363746383294,0.06404948234558105,0.0056341125629413924,kd_tree,30,3,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.776718856364874,0.7758855585831063,0.7677111716621253,0.7704359673024523,0.7756724346763169,0.006847816814627778,565
0.0030835151672363283,0.0009935802259198518,0.03398308753967285,0.004858183527020634,kd_tree,30,3,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7773995915588836,0.776566757493188,0.7683923705722071,0.7690735694822888,0.7759447287539206,0.007199911953828449,541
0.0038776397705078125,0.0010147316673009817,0.049331951141357425,0.007093953364017384,kd_tree,30,3,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.7726344452008169,0.7828454731109599,0.7731607629427792,0.7554495912806539,0.7724795640326976,0.7713139673135815,0.008844964494303113,661
0.002614259719848633,0.0009179385664289718,0.022504758834838868,0.004685460048930634,kd_tree,30,3,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.7726344452008169,0.7835262083049693,0.771117166212534,0.7602179836512262,0.7697547683923706,0.7714501143523834,0.007434789804507906,649
0.002446603775024414,0.000823321381559612,0.06754627227783203,0.00984282264839086,kd_tree,30,5,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.7964601769911505,0.7821647379169503,0.7697547683923706,0.7649863760217984,0.7833787465940054,0.779348961183255,0.011093185866322079,241
0.0023082733154296876,0.0007556927348545615,0.03911709785461426,0.005437024042605234,kd_tree,30,5,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.8005445881552076,0.786929884275017,0.7752043596730245,0.7683923705722071,0.7833787465940054,0.7828899898538924,0.010931553845445769,49
0.0037466049194335937,0.0004932236917561487,0.05519371032714844,0.009176376231847385,kd_tree,30,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7773995915588836,0.7677111716621253,0.771117166212534,0.7724795640326976,0.7736298581214305,0.004258102203536133,613
0.0031167030334472655,0.0010357818466465594,0.0329340934753418,0.00470717742891369,kd_tree,30,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.7787610619469026,0.7808032675289313,0.7670299727520435,0.7690735694822888,0.7724795640326976,0.7736294871485727,0.005355902987934898,625
0.003308725357055664,0.0012283562815630577,0.07058243751525879,0.009558413679218065,kd_tree,30,7,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 7, 'p': 1, 'weights': 'uniform'}",0.786929884275017,0.7876106194690266,0.7656675749318801,0.7649863760217984,0.7779291553133515,0.7766247220022147,0.009839695401424861,481
0.002958345413208008,0.0013207546389708274,0.04419732093811035,0.005856556677542276,kd_tree,30,7,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}",0.7930565010211028,0.7964601769911505,0.7690735694822888,0.7677111716621253,0.7758855585831063,0.7804373955479547,0.012064691335598917,181
0.0036794185638427735,0.0006059751706327086,0.05916738510131836,0.010058030291294116,kd_tree,30,7,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 7, 'p': 2, 'weights': 'uniform'}",0.7821647379169503,0.7862491490810075,0.7656675749318801,0.7649863760217984,0.7854223433242506,0.7768980362551774,0.009548362996167636,433
0.002943563461303711,0.0010120345541348088,0.0334226131439209,0.0045881601251951684,kd_tree,30,7,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.7862491490810075,0.7855684138869979,0.7670299727520435,0.7643051771117166,0.7833787465940054,0.7773062918851542,0.00958899140960568,397
0.0031013011932373045,0.0010315819677687605,0.06975235939025878,0.008119668783419812,kd_tree,30,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.7971409121851599,0.7855684138869979,0.7677111716621253,0.7622615803814714,0.7833787465940054,0.7792121649419521,0.012639600028403454,265
0.0024944305419921874,0.0009709098763929386,0.042505502700805664,0.0061471526970337505,kd_tree,30,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.7985023825731791,0.7950987066031314,0.7731607629427792,0.7663487738419619,0.782016348773842,0.7830253949469786,0.01234293992990522,37
0.0040225982666015625,0.0012230187763101162,0.05711145401000976,0.00978642316889204,kd_tree,30,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.7801225323349217,0.7896528250510552,0.7772479564032697,0.7615803814713896,0.779291553133515,0.7775790496788302,0.009069123783607573,349
0.0035968303680419924,0.0010413621512214489,0.03411965370178223,0.007008455817997674,kd_tree,30,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.776718856364874,0.7916950306330838,0.776566757493188,0.760899182561308,0.7786103542234333,0.7768980362551774,0.009777405034192653,433
0.0030783653259277345,0.0007682575100124165,0.07043190002441406,0.0037230099462930814,kd_tree,30,11,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.7821647379169503,0.7828454731109599,0.771117166212534,0.7643051771117166,0.7806539509536785,0.7762173010611679,0.007306142684142115,517
0.0038434982299804686,0.0014111683755550436,0.04472193717956543,0.00474199113934899,kd_tree,30,11,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.7876106194690266,0.7923757658270932,0.7772479564032697,0.7697547683923706,0.7840599455040872,0.7822098111191694,0.00794589774343694,73
0.002467632293701172,0.0008960787262170683,0.05977449417114258,0.004677096333077801,kd_tree,30,11,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.7794417971409122,0.7944179714091218,0.7752043596730245,0.7677111716621253,0.7806539509536785,0.7794858501677724,0.008732798631017818,229
0.0019099712371826172,3.372085038802556e-05,0.03507390022277832,0.003501521754005568,kd_tree,30,11,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.7821647379169503,0.7944179714091218,0.7799727520435967,0.7656675749318801,0.7806539509536785,0.7805753974510454,0.009129681060192697,145
0.002336454391479492,0.0007748162682520456,0.08158679008483886,0.013366461796916427,kd_tree,30,13,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.7842069434989789,0.7882913546630361,0.7731607629427792,0.7663487738419619,0.779291553133515,0.7782598776160542,0.007809453787579571,325
0.0031449317932128905,0.0013497989676297213,0.04572925567626953,0.005607809357016561,kd_tree,30,13,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.7882913546630361,0.7937372362151123,0.7752043596730245,0.7717983651226158,0.782016348773842,0.782209532889526,0.00809170793113503,85
0.0030076026916503905,0.0008447423396030822,0.06731624603271484,0.010445424976812731,kd_tree,30,13,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.7848876786929885,0.7903335602450646,0.771117166212534,0.7683923705722071,0.779291553133515,0.7788044657712618,0.008217895763213285,313
0.002698183059692383,0.0010105665479273255,0.0368868350982666,0.005221418281633143,kd_tree,30,13,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.7903335602450646,0.7896528250510552,0.7724795640326976,0.7677111716621253,0.7806539509536785,0.7801662143889242,0.009031293081227024,193
0.0024147987365722655,0.000994182039803405,0.09096450805664062,0.006146531193746937,kd_tree,30,15,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.7876106194690266,0.786929884275017,0.773841961852861,0.7677111716621253,0.779291553133515,0.7790770380785089,0.007630519824059752,277
