mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.763248634338379,0.05939746607193547,0.03348217010498047,0.005251764878770994,True,entropy,30,sqrt,4,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8400272294077604,0.8427501701837985,0.832425068119891,0.8242506811989101,0.829700272479564,0.8338306842779849,0.006764124744161123,455
6.9365356922149655,0.036636271897873766,0.07070302963256836,0.004185548288987323,True,entropy,30,sqrt,4,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.8420694349897889,0.8420694349897889,0.8331062670299727,0.8290190735694822,0.829700272479564,0.8351928966117192,0.00578295069934961,229
1.3601673603057862,0.022149922778354838,0.015138721466064453,0.0011164405864871332,True,entropy,30,sqrt,4,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8332198774676651,0.8481960517358748,0.8310626702997275,0.8317438692098093,0.8290190735694822,0.8346483084565118,0.006907425233702443,351
2.7913382053375244,0.05900367635101467,0.02919659614562988,0.0022873284566984793,True,entropy,30,sqrt,4,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8345813478556842,0.8468345813478557,0.8317438692098093,0.8317438692098093,0.832425068119891,0.83546574714861,0.005778979717867532,193
6.850729131698609,0.07829301311113467,0.07420177459716797,0.00482958101610482,True,entropy,30,sqrt,4,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.8373042886317222,0.8441116405718175,0.8276566757493188,0.8317438692098093,0.8337874659400545,0.8349207880205445,0.005555131050476279,285
1.5022790908813477,0.053680534793566916,0.018013429641723634,0.001083167364497482,True,entropy,30,log2,1,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8427501701837985,0.8475153165418652,0.8337874659400545,0.8256130790190735,0.829700272479564,0.8358732608328712,0.00813089170693278,137
2.962753963470459,0.0747589158736347,0.031607437133789065,0.007321150832888339,True,entropy,30,log2,1,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8413886997957795,0.853641933287951,0.8358310626702997,0.8242506811989101,0.829700272479564,0.8369625298865009,0.010133165109246571,35
7.405163335800171,0.09745853059747521,0.0799746036529541,0.006000512200632002,True,entropy,30,log2,1,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8413886997957795,0.8495575221238938,0.8331062670299727,0.8262942779291553,0.8290190735694822,0.8358731680896568,0.008533136881687796,139
1.4289773941040038,0.022647301603472447,0.017652177810668947,0.004086249856628694,True,entropy,30,log2,1,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8373042886317222,0.8475153165418652,0.8331062670299727,0.8317438692098093,0.8283378746594006,0.8356015232145539,0.006613717104497071,169
2.94844331741333,0.05986879073348497,0.032659053802490234,0.0021073871856968148,True,entropy,30,log2,1,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8393464942137508,0.8515997277059224,0.8303814713896458,0.8262942779291553,0.832425068119891,0.8360094078716729,0.00886678214563337,119
7.427547836303711,0.061905265313542755,0.07541155815124512,0.0032031093671729518,True,entropy,30,log2,1,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8393464942137508,0.8515997277059224,0.832425068119891,0.8269754768392371,0.8256130790190735,0.8351919691795748,0.009522565228743595,253
1.4735130310058593,0.025134978152181794,0.014920377731323242,0.0010539116594753268,True,entropy,30,log2,1,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8393464942137508,0.8495575221238938,0.8344686648501363,0.8310626702997275,0.8276566757493188,0.8364184054473653,0.007621855227344835,75
2.922823905944824,0.048296861942235286,0.0328366756439209,0.0029715437542920434,True,entropy,30,log2,1,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8407079646017699,0.8495575221238938,0.8344686648501363,0.829700272479564,0.8235694822888283,0.8356007812688384,0.008963523677611796,185
7.229600048065185,0.1633968607240255,0.07380657196044922,0.0027522780599904323,True,entropy,30,log2,1,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8393464942137508,0.8475153165418652,0.832425068119891,0.8249318801089919,0.8317438692098093,0.8351925256388615,0.007667327168380147,241
1.453864336013794,0.02301884873106565,0.015118551254272462,0.0018102356785105905,True,entropy,30,log2,2,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8332198774676651,0.8475153165418652,0.8371934604904632,0.8303814713896458,0.8290190735694822,0.8354658398918243,0.006642748027199067,191
2.892411231994629,0.04685134716124122,0.031556558609008786,0.0021623140895925957,True,entropy,30,log2,2,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8366235534377128,0.8481960517358748,0.8303814713896458,0.8276566757493188,0.832425068119891,0.8350565640864887,0.00719223472175506,263
7.237657594680786,0.07277011223031798,0.07450180053710938,0.003545566486677875,True,entropy,30,log2,2,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8407079646017699,0.8481960517358748,0.829700272479564,0.8276566757493188,0.832425068119891,0.8357372065372838,0.007650373467309725,159
1.4452650547027588,0.03887306504461422,0.01409459114074707,0.0026550400059925246,True,entropy,30,log2,2,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8434309053778081,0.8488767869298843,0.8317438692098093,0.8215258855585831,0.8283378746594006,0.834783064347097,0.009999481360116082,343
2.9214616298675535,0.04053994829834323,0.03076343536376953,0.0023631821262590025,True,entropy,30,log2,2,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8427501701837985,0.8488767869298843,0.8331062670299727,0.8228882833787466,0.8303814713896458,0.8356005957824095,0.009191708083985048,189
7.374140787124634,0.09895442280761572,0.07551140785217285,0.003974779458161953,True,entropy,30,log2,2,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8400272294077604,0.8488767869298843,0.8337874659400545,0.8242506811989101,0.829700272479564,0.8353284871912348,0.00851356490744615,225
1.4371639251708985,0.039805315596461395,0.014446067810058593,0.0010357168648232108,True,entropy,30,log2,2,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8359428182437032,0.8468345813478557,0.8303814713896458,0.8249318801089919,0.8344686648501363,0.8345118831880665,0.007248932245718237,379
2.9144004821777343,0.02169316678497775,0.03213248252868652,0.0029874770590926714,True,entropy,30,log2,2,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8386657590197413,0.8488767869298843,0.8290190735694822,0.8262942779291553,0.8310626702997275,0.8347837135495982,0.00815883261816042,329
7.345012044906616,0.08696925449070612,0.0729020118713379,0.008922194784727012,True,entropy,30,log2,2,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.8393464942137508,0.8441116405718175,0.8344686648501363,0.8283378746594006,0.8344686648501363,0.8361466678290481,0.005296948526200871,97
1.3956895828247071,0.03215050774416789,0.016263198852539063,0.0019264210179297445,True,entropy,30,log2,4,2,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8393464942137508,0.8413886997957795,0.8337874659400545,0.8310626702997275,0.8283378746594006,0.8347846409817425,0.004915939738566196,305
2.844835567474365,0.05588288412169884,0.03074502944946289,0.0030206326386378354,True,entropy,30,log2,4,2,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8400272294077604,0.8427501701837985,0.832425068119891,0.8242506811989101,0.829700272479564,0.8338306842779849,0.006764124744161123,455
7.044863033294678,0.05329386775676647,0.06964969635009766,0.007046783207091754,True,entropy,30,log2,4,2,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",0.8420694349897889,0.8420694349897889,0.8331062670299727,0.8290190735694822,0.829700272479564,0.8351928966117192,0.00578295069934961,229
1.384933853149414,0.056835008245101966,0.016198253631591795,0.0031192803850837426,True,entropy,30,log2,4,5,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8393464942137508,0.8413886997957795,0.8337874659400545,0.8310626702997275,0.8283378746594006,0.8347846409817425,0.004915939738566196,305
2.808015775680542,0.04157567550173442,0.03102259635925293,0.00568994068856525,True,entropy,30,log2,4,5,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8400272294077604,0.8427501701837985,0.832425068119891,0.8242506811989101,0.829700272479564,0.8338306842779849,0.006764124744161123,455
7.019887256622314,0.0825038298709283,0.0706064224243164,0.003790364603743193,True,entropy,30,log2,4,5,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.8420694349897889,0.8420694349897889,0.8331062670299727,0.8290190735694822,0.829700272479564,0.8351928966117192,0.00578295069934961,229
1.408903217315674,0.02074603351350508,0.016065406799316406,0.0030465968361143986,True,entropy,30,log2,4,10,100,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8332198774676651,0.8481960517358748,0.8310626702997275,0.8317438692098093,0.8290190735694822,0.8346483084565118,0.006907425233702443,351
2.850474405288696,0.024003899930107833,0.02952718734741211,0.0022585383365588785,True,entropy,30,log2,4,10,200,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8345813478556842,0.8468345813478557,0.8317438692098093,0.8317438692098093,0.832425068119891,0.83546574714861,0.005778979717867532,193
7.0103538036346436,0.066599529516298,0.07039103507995606,0.0038065183835203045,True,entropy,30,log2,4,10,500,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.8373042886317222,0.8441116405718175,0.8276566757493188,0.8317438692098093,0.8337874659400545,0.8349207880205445,0.005555131050476279,285
0.0008059978485107422,4.369728016773699e-05,0.0,0.0,False,gini,,auto,1,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0007743358612060547,4.482000424052221e-05,0.0,0.0,False,gini,,auto,1,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0007624626159667969,3.3233531688123364e-05,0.0,0.0,False,gini,,auto,1,2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0007487773895263672,0.00014894217589982547,0.0,0.0,False,gini,,auto,1,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0007782936096191406,3.6632019638341664e-05,0.0,0.0,False,gini,,auto,1,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.0007936000823974609,3.734021635724638e-05,0.0,0.0,False,gini,,auto,1,5,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.0007971763610839844,1.345880798134089e-05,0.0,0.0,False,gini,,auto,1,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.0007403850555419922,6.398891722142041e-05,0.0,0.0,False,gini,,auto,1,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0007090568542480469,9.907971651735239e-05,0.0,0.0,False,gini,,auto,1,10,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
0.000734710693359375,0.00012255193649027063,0.0,0.0,False,gini,,auto,2,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0007304191589355469,0.00010110495107013661,0.0,0.0,False,gini,,auto,2,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0009163379669189453,0.0003820968063355639,0.0,0.0,False,gini,,auto,2,2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0008727073669433594,9.613096240785177e-05,0.0,0.0,False,gini,,auto,2,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0006353855133056641,0.00015324688705255923,0.0,0.0,False,gini,,auto,2,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.0007138729095458984,8.995118132871937e-05,0.0,0.0,False,gini,,auto,2,5,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.0006545543670654297,0.00022713439181289852,0.0,0.0,False,gini,,auto,2,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.0006221771240234375,0.00020102736380630585,0.0,0.0,False,gini,,auto,2,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0006400108337402344,0.00019187186617426651,0.0,0.0,False,gini,,auto,2,10,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
0.0008066177368164062,0.0001410027230659434,0.0,0.0,False,gini,,auto,4,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",,,,,,,,865
0.0006809711456298828,0.00011245397403741828,0.0,0.0,False,gini,,auto,4,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,865
0.0006949901580810547,0.00011192791209943454,0.0,0.0,False,gini,,auto,4,2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,865
0.0006668567657470703,9.810349469579905e-05,0.0,0.0,False,gini,,auto,4,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",,,,,,,,865
0.0006911754608154297,0.00011603271577817103,0.0,0.0,False,gini,,auto,4,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,865
0.000645589828491211,7.612707844132508e-05,0.0,0.0,False,gini,,auto,4,5,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,865
0.0006170272827148438,0.00012058088877069467,0.0,0.0,False,gini,,auto,4,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,865
0.0006284236907958985,9.629577360253475e-05,0.0,0.0,False,gini,,auto,4,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,865
0.0006583690643310547,0.00010724380415668772,0.0,0.0,False,gini,,auto,4,10,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,865
2.014197301864624,0.030305219346776588,0.01938652992248535,0.0010256186783208425,False,gini,,sqrt,1,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8298162014976175,0.8454731109598366,0.8276566757493188,0.8215258855585831,0.8215258855585831,0.8291995518647879,0.008779063255898792,853
4.0636333465576175,0.06368242400738099,0.03731007575988769,0.004744449364158942,False,gini,,sqrt,1,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8332198774676651,0.8495575221238938,0.8290190735694822,0.8181198910081744,0.8235694822888283,0.8306971692916088,0.010713401157251586,793
10.05698618888855,0.19841469957220867,0.09260706901550293,0.0026840848568483355,False,gini,,sqrt,1,2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.8359428182437032,0.8441116405718175,0.8317438692098093,0.8201634877384196,0.8201634877384196,0.8304250607004338,0.009274773658434522,807
2.0407721996307373,0.08081500312066263,0.018306255340576172,0.003888281864742723,False,gini,,sqrt,1,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8400272294077604,0.8400272294077604,0.8310626702997275,0.8153950953678474,0.8215258855585831,0.8296076220083357,0.009864724829374871,841
4.058686876296997,0.10700087961549247,0.040850591659545896,0.0013268317461139216,False,gini,,sqrt,1,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8393464942137508,0.8447923757658271,0.8310626702997275,0.8208446866485014,0.8256130790190735,0.8323318611893761,0.008754171100400759,637
9.979583168029786,0.043397714289526414,0.08576264381408691,0.009592484313208131,False,gini,,sqrt,1,5,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.8366235534377128,0.8481960517358748,0.8337874659400545,0.8174386920980926,0.8262942779291553,0.832468008228178,0.010299283143646797,621
2.0372071743011473,0.05966466213780965,0.018102455139160156,0.0029213013179432332,False,gini,,sqrt,1,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8373042886317222,0.8413886997957795,0.832425068119891,0.8235694822888283,0.8303814713896458,0.8330138020451734,0.006083060668074268,541
4.082397556304931,0.08492766923121274,0.03506736755371094,0.003529380457673532,False,gini,,sqrt,1,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8379850238257318,0.8481960517358748,0.8290190735694822,0.8215258855585831,0.8242506811989101,0.8321953431777164,0.009763060430390573,651
9.843197536468505,0.1715107053750226,0.08873353004455567,0.002249513044139489,False,gini,,sqrt,1,10,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.8393464942137508,0.8468345813478557,0.8337874659400545,0.8201634877384196,0.8215258855585831,0.8323315829597329,0.010261492825512218,641
1.882756519317627,0.04748879885821549,0.0179140567779541,0.004808567507779847,False,gini,,sqrt,2,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8393464942137508,0.8468345813478557,0.8290190735694822,0.8174386920980926,0.8174386920980926,0.8300155066654549,0.011724282579646505,823
3.8837068557739256,0.04105191877174599,0.0363067626953125,0.005633816982579501,False,gini,,sqrt,2,2,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8332198774676651,0.8495575221238938,0.8303814713896458,0.8201634877384196,0.8228882833787466,0.8312421284196743,0.010321132444387213,755
9.893257522583008,0.15864552980576827,0.08787407875061035,0.003604925800064151,False,gini,,sqrt,2,2,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.8345813478556842,0.8481960517358748,0.832425068119891,0.8174386920980926,0.8181198910081744,0.8301522101635435,0.011461008756041256,819
1.9617432594299316,0.06072451779556855,0.01662297248840332,0.001198220434922629,False,gini,,sqrt,2,5,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8379850238257318,0.8481960517358748,0.8351498637602179,0.8181198910081744,0.8222070844686649,0.8323315829597326,0.010918453440543133,643
3.8921476364135743,0.04147511586075365,0.03565726280212402,0.0020343279354031827,False,gini,,sqrt,2,5,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8393464942137508,0.8447923757658271,0.8331062670299727,0.8153950953678474,0.8228882833787466,0.831105703151229,0.010710621691281034,773
9.63371171951294,0.11223460627881024,0.08799605369567871,0.008431287485807737,False,gini,,sqrt,2,5,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.8366235534377128,0.8488767869298843,0.8344686648501363,0.8188010899182562,0.8235694822888283,0.8324679154849635,0.010549764180581414,623
1.9656023025512694,0.04766645912253813,0.01822524070739746,0.004403752638453694,False,gini,,sqrt,2,10,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8345813478556842,0.8454731109598366,0.8310626702997275,0.8215258855585831,0.8290190735694822,0.8323324176486627,0.007837182541008883,635
3.878240442276001,0.06497465514894211,0.03315062522888183,0.004852381276147253,False,gini,,sqrt,2,10,200,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8366235534377128,0.8509189925119128,0.832425068119891,0.8208446866485014,0.8262942779291553,0.8334213157294347,0.010260426845603467,517
9.665981483459472,0.06028899817844952,0.08311901092529297,0.0027370875908576484,False,gini,,sqrt,2,10,500,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.8407079646017699,0.8495575221238938,0.8310626702997275,0.8222070844686649,0.8269754768392371,0.8341021436666587,0.009838961380392273,429
1.8239230632781982,0.03233621331728968,0.016605567932128907,0.003424884378888994,False,gini,,sqrt,4,2,100,"{'bootstrap': False, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8393464942137508,0.8475153165418652,0.829700272479564,0.8201634877384196,0.8283378746594006,0.8330126891266,0.009469648984923716,549
