mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005496072769165039,0.004444868444157403,0.000824594497680664,0.00019291381762617395,0.000774263682681127,0.75,l1,saga,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'saga'}",0.5030633083730429,0.5030633083730429,0.502724795640327,0.502724795640327,0.5034059945504087,0.5029964405154297,0.0002546601675450001,275
0.0004230022430419922,0.00023696956907719654,0.0,0.0,0.000774263682681127,0.75,l1,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.00292057991027832,0.00023322277481826366,0.00074615478515625,4.2366277112455846e-05,0.000774263682681127,0.75,l2,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'liblinear'}",0.7460857726344452,0.7549353301565691,0.752724795640327,0.7247956403269755,0.728882833787466,0.7414848745091567,0.012375466178338948,242
0.01810617446899414,0.006848705091120469,0.001504230499267578,0.0005209717405217192,0.000774263682681127,0.75,l2,saga,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'saga'}",0.7460857726344452,0.7542545949625595,0.7540871934604905,0.7213896457765667,0.7309264305177112,0.7413487274703547,0.013101593370450878,247
0.006189537048339844,0.0035546725438490765,0.0018088340759277344,0.0009347988108727921,0.000774263682681127,0.75,l2,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7467665078284548,0.7542545949625595,0.7534059945504087,0.7213896457765667,0.7309264305177112,0.7413486347271402,0.013025211437516823,253
0.0006492137908935547,0.00029941170543272365,0.0,0.0,0.000774263682681127,0.75,elasticnet,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.008202171325683594,0.005129458231049,0.0013415813446044922,0.0009083432344779125,0.000774263682681127,0.75,elasticnet,saga,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'saga'}",0.5030633083730429,0.5030633083730429,0.502724795640327,0.502724795640327,0.5034059945504087,0.5029964405154297,0.0002546601675450001,275
0.0006742477416992188,0.00027891998458384575,0.0,0.0,0.000774263682681127,0.75,elasticnet,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0010242938995361328,0.0007537392335495581,0.0,0.0,0.000774263682681127,0.75,none,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.000250244140625,1.210696962956602e-05,0.0,0.0,0.000774263682681127,0.75,none,saga,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0004443645477294922,0.0002703621021268586,0.0,0.0,0.000774263682681127,0.75,none,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.005778646469116211,0.0014841512205065314,0.002243185043334961,0.0008825757385104697,0.000774263682681127,1.0,l1,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.49693669162695714,0.49693669162695714,0.49727520435967304,0.49727520435967304,0.49659400544959126,0.49700355948457037,0.00025466016754503577,291
0.004469966888427735,0.0016686002514448525,0.002350330352783203,0.00185276878452743,0.000774263682681127,1.0,l1,saga,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'saga'}",0.5030633083730429,0.5030633083730429,0.502724795640327,0.502724795640327,0.5034059945504087,0.5029964405154297,0.0002546601675450001,275
0.0004193305969238281,0.00028060213378969424,0.0,0.0,0.000774263682681127,1.0,l1,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.007130622863769531,0.005623470917622168,0.001017141342163086,0.0003574988895530135,0.000774263682681127,1.0,l2,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.7460857726344452,0.7549353301565691,0.752724795640327,0.7247956403269755,0.728882833787466,0.7414848745091567,0.012375466178338948,242
0.016432714462280274,0.008775381033807882,0.0013835430145263672,0.000581926586015276,0.000774263682681127,1.0,l2,saga,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'saga'}",0.7460857726344452,0.7542545949625595,0.7540871934604905,0.7213896457765667,0.7309264305177112,0.7413487274703547,0.013101593370450878,247
0.0026762008666992186,0.0012016321496331759,0.000926351547241211,0.00044551433360740135,0.000774263682681127,1.0,l2,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7467665078284548,0.7542545949625595,0.7534059945504087,0.7213896457765667,0.7309264305177112,0.7413486347271402,0.013025211437516823,253
0.0003010749816894531,8.10691045275483e-05,0.0,0.0,0.000774263682681127,1.0,elasticnet,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.00482635498046875,0.002873248117411687,0.001070690155029297,0.0004148078054609524,0.000774263682681127,1.0,elasticnet,saga,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.5030633083730429,0.5030633083730429,0.502724795640327,0.502724795640327,0.5034059945504087,0.5029964405154297,0.0002546601675450001,275
0.00028028488159179685,3.3486260768207155e-05,0.0,0.0,0.000774263682681127,1.0,elasticnet,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0006338119506835938,0.00021066672125245908,0.0,0.0,0.000774263682681127,1.0,none,liblinear,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.0003018379211425781,4.490884658039514e-05,0.0,0.0,0.000774263682681127,1.0,none,saga,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0003652095794677734,0.0001689627507390549,0.0,0.0,0.000774263682681127,1.0,none,lbfgs,"{'C': 0.000774263682681127, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.004636144638061524,0.0011497534460414805,0.0012050151824951171,0.000671377361432888,0.005994842503189409,0.0,l1,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.7569775357385977,0.7562968005445881,0.7615803814713896,0.7418256130790191,0.7363760217983651,0.7506112705263919,0.009726315462650658,236
0.06260862350463867,0.019206804082611006,0.0011738777160644532,0.00039285170888268616,0.005994842503189409,0.0,l1,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.773841961852861,0.7459128065395095,0.747275204359673,0.7593283907382916,0.010969974024214846,217
0.0003468036651611328,0.00013767475431145408,0.0,0.0,0.005994842503189409,0.0,l1,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.010124015808105468,0.002939630274759136,0.002495098114013672,0.0020465816189362434,0.005994842503189409,0.0,l2,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.7685500340367597,0.7685500340367597,0.7649863760217984,0.7411444141689373,0.7418256130790191,0.7570112942686549,0.012745585566253782,231
0.05047121047973633,0.01174676134926027,0.0015513896942138672,0.0005191420548737674,0.005994842503189409,0.0,l2,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.004050064086914063,0.000985287783458587,0.0009701728820800781,0.0003919865200236223,0.005994842503189409,0.0,l2,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7425068119891008,0.7582371740771586,0.012893444973816559,220
0.00030765533447265627,5.101413316007225e-05,0.0,0.0,0.005994842503189409,0.0,elasticnet,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.044715356826782224,0.004912694917649337,0.0013722896575927735,0.000554927699355482,0.005994842503189409,0.0,elasticnet,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.0002774238586425781,4.608492373071241e-05,0.0,0.0,0.005994842503189409,0.0,elasticnet,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.00022954940795898436,1.8675952937666073e-06,0.0,0.0,0.005994842503189409,0.0,none,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.0007312297821044922,0.0001441175133562116,0.0,0.0,0.005994842503189409,0.0,none,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0004942417144775391,0.00014097809730579815,0.0,0.0,0.005994842503189409,0.0,none,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.007573413848876953,0.002650287153780672,0.002514076232910156,0.0014752131146120824,0.005994842503189409,0.25,l1,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'liblinear'}",0.7569775357385977,0.7562968005445881,0.7615803814713896,0.7418256130790191,0.7363760217983651,0.7506112705263919,0.009726315462650658,236
0.07002501487731934,0.01785501601422049,0.002525997161865234,0.0015808872011348221,0.005994842503189409,0.25,l1,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.7745231607629428,0.7459128065395095,0.747275204359673,0.759464630520308,0.011152095172415789,212
0.00027179718017578125,3.0124260589456523e-05,0.0,0.0,0.005994842503189409,0.25,l1,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.008484888076782226,0.002664278998133939,0.0014280319213867188,0.0010750496361777754,0.005994842503189409,0.25,l2,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'liblinear'}",0.7685500340367597,0.7685500340367597,0.7649863760217984,0.7411444141689373,0.7418256130790191,0.7570112942686549,0.012745585566253782,231
0.053221940994262695,0.01271938886921085,0.0014368057250976562,0.000681319735858519,0.005994842503189409,0.25,l2,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.00572357177734375,0.0016818635650108376,0.002123594284057617,0.0014193582701312435,0.005994842503189409,0.25,l2,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7425068119891008,0.7582371740771586,0.012893444973816559,220
0.0004589557647705078,0.00024937475591967713,0.0,0.0,0.005994842503189409,0.25,elasticnet,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.05056982040405274,0.005831698198509473,0.0009654045104980468,0.00010380892781022654,0.005994842503189409,0.25,elasticnet,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7705922396187883,0.7719537100068073,0.7663487738419619,0.7404632152588556,0.7431880108991825,0.7585091899251191,0.013773961046235326,219
0.0007257461547851562,0.00045868661345316314,0.0,0.0,0.005994842503189409,0.25,elasticnet,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0006479263305664062,0.0002495075935145927,0.0,0.0,0.005994842503189409,0.25,none,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.00037260055541992186,0.00027674042171853274,0.0,0.0,0.005994842503189409,0.25,none,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.00026140213012695315,4.934091935461637e-05,0.0,0.0,0.005994842503189409,0.25,none,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.006236362457275391,0.002145032107214842,0.0016774654388427735,0.0007538769895062623,0.005994842503189409,0.5,l1,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'liblinear'}",0.7569775357385977,0.7562968005445881,0.7615803814713896,0.7418256130790191,0.7363760217983651,0.7506112705263919,0.009726315462650658,236
0.07200927734375,0.018847880556139073,0.001205301284790039,0.00039665404867994064,0.005994842503189409,0.5,l1,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.7745231607629428,0.7459128065395095,0.747275204359673,0.759464630520308,0.011152095172415789,212
0.0002722740173339844,4.005176672282443e-05,0.0,0.0,0.005994842503189409,0.5,l1,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.005436134338378906,0.002313307167290297,0.0011068344116210937,0.0006273428041285954,0.005994842503189409,0.5,l2,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.7685500340367597,0.7685500340367597,0.7649863760217984,0.7411444141689373,0.7418256130790191,0.7570112942686549,0.012745585566253782,231
0.057110929489135744,0.01679153775084429,0.0013484954833984375,0.0004937668689335802,0.005994842503189409,0.5,l2,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.005355644226074219,0.0016505924372616613,0.0017946243286132812,0.0009179020100880225,0.005994842503189409,0.5,l2,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7425068119891008,0.7582371740771586,0.012893444973816559,220
0.00046167373657226565,0.0003220718073129773,0.0,0.0,0.005994842503189409,0.5,elasticnet,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.061370849609375,0.007781968061232874,0.0009016036987304687,2.8401487521306638e-05,0.005994842503189409,0.5,elasticnet,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7733151803948264,0.7685500340367597,0.7690735694822888,0.7431880108991825,0.7452316076294278,0.759871680488497,0.012910405379990678,211
0.0002717018127441406,2.9629434744976923e-05,0.0,0.0,0.005994842503189409,0.5,elasticnet,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0002315044403076172,1.8282212746315778e-06,0.0,0.0,0.005994842503189409,0.5,none,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.0002315998077392578,1.2936267820597206e-06,0.0,0.0,0.005994842503189409,0.5,none,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0002777099609375,8.88674543286342e-05,0.0,0.0,0.005994842503189409,0.5,none,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.0035693168640136717,0.0004890889327340309,0.0008872509002685547,0.00016629852957308525,0.005994842503189409,0.75,l1,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'liblinear'}",0.7569775357385977,0.7562968005445881,0.7615803814713896,0.7418256130790191,0.7363760217983651,0.7506112705263919,0.009726315462650658,236
0.05746145248413086,0.013633725571111832,0.001182222366333008,0.00048138052811612993,0.005994842503189409,0.75,l1,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.7745231607629428,0.7459128065395095,0.747275204359673,0.759464630520308,0.011152095172415789,212
0.0007115840911865234,0.0001414815785146809,0.0,0.0,0.005994842503189409,0.75,l1,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.007505464553833008,0.002285387290774647,0.0017498493194580077,0.000722800337289685,0.005994842503189409,0.75,l2,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'liblinear'}",0.7685500340367597,0.7685500340367597,0.7649863760217984,0.7411444141689373,0.7418256130790191,0.7570112942686549,0.012745585566253782,231
0.05551257133483887,0.010163439097402645,0.0034698486328125,0.003116670628166152,0.005994842503189409,0.75,l2,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.003905487060546875,0.001556034573441186,0.0010823249816894532,0.00040371900592308204,0.005994842503189409,0.75,l2,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7425068119891008,0.7582371740771586,0.012893444973816559,220
0.00042939186096191406,0.0002914505400197903,0.0,0.0,0.005994842503189409,0.75,elasticnet,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.0577998161315918,0.008978369759071864,0.0017593860626220702,0.0005775575316817427,0.005994842503189409,0.75,elasticnet,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7692307692307693,0.7665078284547311,0.7683923705722071,0.7459128065395095,0.7459128065395095,0.7591913162673454,0.010877674456412467,218
0.000452423095703125,0.000231565576410814,0.0,0.0,0.005994842503189409,0.75,elasticnet,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.00025167465209960935,2.4231867899217533e-05,0.0,0.0,0.005994842503189409,0.75,none,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.00023899078369140624,8.059253323175396e-06,0.0,0.0,0.005994842503189409,0.75,none,saga,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.00023412704467773438,6.852201396560628e-06,0.0,0.0,0.005994842503189409,0.75,none,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.003647184371948242,0.00040803612338986047,0.0011939525604248047,0.0007967825551336493,0.005994842503189409,1.0,l1,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.7569775357385977,0.7562968005445881,0.7615803814713896,0.7418256130790191,0.7363760217983651,0.7506112705263919,0.009726315462650658,236
0.061910247802734374,0.013832712669624502,0.0012008190155029298,0.0005416172991810985,0.005994842503189409,1.0,l1,saga,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.7745231607629428,0.7459128065395095,0.747275204359673,0.759464630520308,0.011152095172415789,212
0.0002709865570068359,3.1133340384023696e-05,0.0,0.0,0.005994842503189409,1.0,l1,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.00729665756225586,0.0019034603994342572,0.0017166614532470703,0.0006116155188054741,0.005994842503189409,1.0,l2,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.7685500340367597,0.7685500340367597,0.7649863760217984,0.7411444141689373,0.7418256130790191,0.7570112942686549,0.012745585566253782,231
0.05317602157592773,0.01014530486148936,0.0009291172027587891,5.7873181947677505e-05,0.005994842503189409,1.0,l2,saga,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'saga'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7418256130790191,0.7581009342951422,0.013061445961664489,225
0.005476760864257813,0.0017139464649914826,0.001527118682861328,0.0006126885711379254,0.005994842503189409,1.0,l2,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7685500340367597,0.7705922396187883,0.7670299727520435,0.7425068119891008,0.7425068119891008,0.7582371740771586,0.012893444973816559,220
0.0007894039154052734,0.00019417562029840752,0.0,0.0,0.005994842503189409,1.0,elasticnet,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.057350969314575194,0.014100308057224517,0.0012015819549560547,0.0003962331267144377,0.005994842503189409,1.0,elasticnet,saga,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7665078284547311,0.7631041524846834,0.7745231607629428,0.7459128065395095,0.747275204359673,0.759464630520308,0.011152095172415789,212
0.0009023189544677734,0.00039858226210408597,0.0,0.0,0.005994842503189409,1.0,elasticnet,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0007159233093261719,0.0001131195434693029,0.0,0.0,0.005994842503189409,1.0,none,liblinear,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.0003442287445068359,0.0001443584943240537,0.0,0.0,0.005994842503189409,1.0,none,saga,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0005403518676757813,0.0002741148743652888,0.0,0.0,0.005994842503189409,1.0,none,lbfgs,"{'C': 0.005994842503189409, 'l1_ratio': 1.0, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
0.011618232727050782,0.0026061554777790205,0.0022094249725341797,0.001201531741150736,0.046415888336127774,0.0,l1,liblinear,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.7828454731109599,0.7855684138869979,0.7813351498637602,0.7649863760217984,0.7595367847411444,0.7748544395249322,0.010513369548122948,187
0.6016822338104248,0.07832300278238642,0.0017159461975097656,0.0006580941616194671,0.046415888336127774,0.0,l1,saga,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'saga'}",0.7835262083049693,0.7876106194690266,0.779291553133515,0.7663487738419619,0.7602179836512262,0.7753990276801398,0.010418224279362127,181
0.0003895282745361328,0.00021894077686921288,0.0,0.0,0.046415888336127774,0.0,l1,lbfgs,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,301
0.008719825744628906,0.0028323359776064342,0.0011561393737792968,0.0004980759710412909,0.046415888336127774,0.0,l2,liblinear,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.7828454731109599,0.7855684138869979,0.7799727520435967,0.7602179836512262,0.7547683923705722,0.7726746030126705,0.012639301263692651,206
0.2040623188018799,0.013958452800102616,0.0012413978576660157,0.0006271202051709417,0.046415888336127774,0.0,l2,saga,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'saga'}",0.7848876786929885,0.7848876786929885,0.7806539509536785,0.7602179836512262,0.7547683923705722,0.7730831368722908,0.012937957138689544,200
0.0037449359893798827,0.0003110223357003941,0.0006979942321777344,5.382277112684341e-05,0.046415888336127774,0.0,l2,lbfgs,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.7848876786929885,0.7855684138869979,0.7813351498637602,0.7602179836512262,0.7547683923705722,0.773355523693109,0.013144551181427813,195
0.0006349086761474609,0.00030866240521605463,0.0,0.0,0.046415888336127774,0.0,elasticnet,liblinear,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,301
0.21021251678466796,0.023060400319274886,0.001183462142944336,0.00038093748513378414,0.046415888336127774,0.0,elasticnet,saga,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.7848876786929885,0.7848876786929885,0.7806539509536785,0.7602179836512262,0.7547683923705722,0.7730831368722908,0.012937957138689544,200
0.0002741813659667969,3.054178291301704e-05,0.0,0.0,0.046415888336127774,0.0,elasticnet,lbfgs,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,301
0.0002303600311279297,4.241975091225476e-06,0.0,0.0,0.046415888336127774,0.0,none,liblinear,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,301
0.0002262592315673828,9.295267433937991e-07,0.0,0.0,0.046415888336127774,0.0,none,saga,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'saga'}",,,,,,,,301
0.0002258777618408203,8.609519045480627e-07,0.0,0.0,0.046415888336127774,0.0,none,lbfgs,"{'C': 0.046415888336127774, 'l1_ratio': 0.0, 'penalty': 'none', 'solver': 'lbfgs'}",,,,,,,,301
