mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0127838134765625,0.0008184747016481002,0.001365995407104492,0.0005380064419986235,gini,10,sqrt,4,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15}",0.807351940095303,0.818924438393465,0.7895095367847411,0.8119891008174387,0.7935967302452316,0.8042743492672357,0.011096173248603467,80
0.016446352005004883,0.0023753848094604517,0.002253007888793945,0.0005819701581146281,gini,10,sqrt,8,2,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.015746068954467774,0.0012857177686061319,0.0020107746124267576,0.0010680978041316585,gini,10,sqrt,8,5,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.016043996810913085,0.0027355276512486767,0.0013931751251220702,0.0005637004759878592,gini,10,sqrt,8,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.014366960525512696,0.001202424356133225,0.0015212059020996093,0.0007226925564468396,gini,10,sqrt,8,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 15}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.014667415618896484,0.0013231818098202932,0.001334238052368164,0.00048530380018182035,gini,10,log2,1,2,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8032675289312458,0.8053097345132744,0.7990463215258855,0.7963215258855586,0.8004087193460491,0.8008707660404026,0.0031523510077030425,140
0.014947605133056641,0.001566023643940681,0.0026408672332763673,0.0014799145620349628,gini,10,log2,1,5,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8134785568413887,0.8134785568413887,0.7874659400544959,0.7840599455040872,0.8010899182561307,0.7999145834994983,0.012455379777554036,164
0.017045068740844726,0.0026086548034636317,0.0018730640411376953,0.0007813573828441142,gini,10,log2,1,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8148400272294077,0.8134785568413887,0.8024523160762943,0.7963215258855586,0.7997275204359673,0.8053639892937232,0.007451916103146885,59
0.013784408569335938,0.001974350475273376,0.0010341644287109376,0.00021481419244487494,gini,10,log2,1,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15}",0.8093941456773315,0.8046289993192648,0.7908719346049047,0.7942779291553134,0.803133514986376,0.800461304748638,0.006848301776757384,154
0.0158050537109375,0.0024298485717395837,0.001141977310180664,0.0003767877914154267,gini,10,log2,2,2,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8066712049012934,0.8046289993192648,0.7970027247956403,0.8038147138964578,0.8004087193460491,0.8025052724517412,0.003413309581970675,99
0.015912389755249022,0.0024305711094358717,0.001444530487060547,0.000584987226656047,gini,10,log2,2,5,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7964601769911505,0.8155207624234173,0.805858310626703,0.7895095367847411,0.8044959128065395,0.8023689399265104,0.008831170761509686,101
0.015411090850830079,0.002464005598946759,0.001378774642944336,0.0005297150703199908,gini,10,log2,2,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8141592920353983,0.818924438393465,0.797683923705722,0.7990463215258855,0.8092643051771117,0.8078156561675165,0.008310217509248652,43
0.01470355987548828,0.0029349872768420705,0.0012142658233642578,0.0005291155366832869,gini,10,log2,2,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",0.8046289993192648,0.8066712049012934,0.805858310626703,0.797683923705722,0.7990463215258855,0.8027777520157737,0.0036863693157079694,94
0.01472787857055664,0.002056859361641312,0.0015453338623046876,0.00045015651740882255,gini,10,log2,4,2,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8175629680054459,0.8141592920353983,0.805858310626703,0.8010899182561307,0.7956403269754768,0.806862163179831,0.008099524092878735,50
0.013808155059814453,0.003356484793605404,0.0013432025909423829,0.00047807868977743363,gini,10,log2,4,5,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8175629680054459,0.8141592920353983,0.805858310626703,0.8010899182561307,0.7956403269754768,0.806862163179831,0.008099524092878735,50
0.01373605728149414,0.0015265440861896575,0.0015718460083007813,0.0007931157556525466,gini,10,log2,4,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.807351940095303,0.8168822328114363,0.8010899182561307,0.7915531335149864,0.7963215258855586,0.802639750112683,0.008835021806523414,97
0.015926408767700195,0.003004093674944098,0.00135040283203125,0.0004828173197743135,gini,10,log2,4,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15}",0.807351940095303,0.818924438393465,0.7895095367847411,0.8119891008174387,0.7935967302452316,0.8042743492672357,0.011096173248603467,80
0.01599607467651367,0.002088018249243612,0.0013005733489990234,0.0005029116985471244,gini,10,log2,8,2,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.016292047500610352,0.0023149040211033877,0.0028737545013427734,0.001726267943681984,gini,10,log2,8,5,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.015639686584472658,0.003118479676731787,0.002879810333251953,0.0018782791760062914,gini,10,log2,8,10,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.01443939208984375,0.0022894541403766827,0.0015268325805664062,0.0004967567671572146,gini,10,log2,8,15,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 15}",0.8080326752893124,0.8155207624234173,0.803133514986376,0.8147138964577657,0.8017711171662125,0.8086343932646167,0.0056940095613467355,33
0.05356640815734863,0.0035129636600426816,0.0016576290130615235,0.0008987308129619001,gini,15,,1,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7950987066031314,0.7910142954390742,0.7895095367847411,0.7922343324250681,0.7806539509536785,0.7897021644411386,0.00488187469092379,327
0.05872831344604492,0.005682038791674178,0.0012285232543945313,0.00047845930270862887,gini,15,,1,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7923757658270932,0.7910142954390742,0.7949591280653951,0.7826975476839237,0.7840599455040872,0.7890213365039147,0.0047976485015480755,331
0.0525627613067627,0.003923499735144199,0.0014966964721679688,0.0010736253569093395,gini,15,,1,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7923757658270932,0.7998638529611981,0.7970027247956403,0.7922343324250681,0.7813351498637602,0.7925623651745519,0.006312231077823714,295
0.05335478782653809,0.002373819859444765,0.0016983985900878907,0.0004970496558703592,gini,15,,1,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7971409121851599,0.8046289993192648,0.7956403269754768,0.7895095367847411,0.7867847411444142,0.7947409032818114,0.006245176704401605,254
0.05523161888122559,0.004698151478177332,0.0014667510986328125,0.0004712916971843608,gini,15,,2,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7910142954390742,0.8019060585432267,0.7922343324250681,0.7922343324250681,0.7840599455040872,0.7922897928673048,0.005689217847516525,296
0.05451774597167969,0.0065218691341755175,0.0017718791961669922,0.0006747808096002492,gini,15,,2,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7910142954390742,0.8039482641252553,0.7949591280653951,0.7915531335149864,0.784741144414169,0.793243193111776,0.006287322108835284,281
0.051741504669189455,0.008040436566924998,0.0010011672973632812,5.783533497577367e-05,gini,15,,2,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7930565010211028,0.8059904697072838,0.7929155313351499,0.7935967302452316,0.7854223433242506,0.7941963151266037,0.006623952729405367,261
0.052386140823364256,0.00298862379293683,0.0015323638916015625,0.0005467565357433097,gini,15,,2,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.8005445881552076,0.810074880871341,0.7956403269754768,0.7929155313351499,0.7922343324250681,0.7982819319524487,0.006580927742784729,188
0.05236525535583496,0.005543538377148044,0.0021104335784912108,0.0011223875480295207,gini,15,,4,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8025867937372362,0.8182437031994554,0.8024523160762943,0.7895095367847411,0.7786103542234333,0.798280540804232,0.013403895908988685,189
0.05554795265197754,0.006419923448276488,0.001117372512817383,0.00022400988559281255,gini,15,,4,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8025867937372362,0.8182437031994554,0.8024523160762943,0.7895095367847411,0.7786103542234333,0.798280540804232,0.013403895908988685,189
0.05195460319519043,0.0055774846490766385,0.001694631576538086,0.00043126364698926553,gini,15,,4,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8039482641252553,0.8141592920353983,0.8004087193460491,0.7942779291553134,0.7881471389645777,0.8001882687253188,0.008823792562864181,163
0.05002145767211914,0.004824361911517224,0.001611328125,0.0007611045169559276,gini,15,,4,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 15}",0.8066712049012934,0.8107556160653506,0.8010899182561307,0.7888283378746594,0.7813351498637602,0.7977360453922389,0.011035682004356258,211
0.049277448654174806,0.004936826358845675,0.0016124248504638672,0.0004790004296947058,gini,15,,8,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8053097345132744,0.8080326752893124,0.8072207084468664,0.7970027247956403,0.7867847411444142,0.8008701168379015,0.008058498521343108,142
0.045951223373413085,0.004737327264408708,0.0022535800933837892,0.0016192736854011318,gini,15,,8,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8053097345132744,0.8080326752893124,0.8072207084468664,0.7970027247956403,0.7867847411444142,0.8008701168379015,0.008058498521343108,142
0.04859638214111328,0.003646604655489709,0.0010914325714111329,0.00019767298052553818,gini,15,,8,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8053097345132744,0.8080326752893124,0.8072207084468664,0.7970027247956403,0.7867847411444142,0.8008701168379015,0.008058498521343108,142
0.05131897926330566,0.005387149507755867,0.0018268585205078124,0.0006946190273326997,gini,15,,8,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 15}",0.8053097345132744,0.8080326752893124,0.8072207084468664,0.7970027247956403,0.7867847411444142,0.8008701168379015,0.008058498521343108,142
0.0004561901092529297,0.00018132008663942725,0.0,0.0,gini,15,auto,1,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2}",,,,,,,,577
0.0003720760345458984,0.0002658824752973336,0.0,0.0,gini,15,auto,1,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5}",,,,,,,,577
0.00022335052490234374,1.4827565603735458e-05,0.0,0.0,gini,15,auto,1,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10}",,,,,,,,577
0.0002474784851074219,4.042583693936627e-05,0.0,0.0,gini,15,auto,1,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 15}",,,,,,,,577
0.00036439895629882815,0.0002664577218553145,0.0,0.0,gini,15,auto,2,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2}",,,,,,,,577
0.0006384849548339844,8.00338179959817e-05,0.0,0.0,gini,15,auto,2,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5}",,,,,,,,577
0.0004536151885986328,0.0002674546677673373,0.0,0.0,gini,15,auto,2,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10}",,,,,,,,577
0.0002201080322265625,2.0752005717266985e-06,0.0,0.0,gini,15,auto,2,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15}",,,,,,,,577
0.0004230022430419922,0.0001703505269118676,0.0,0.0,gini,15,auto,4,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2}",,,,,,,,577
0.0005251884460449219,1.541106417310218e-05,0.0,0.0,gini,15,auto,4,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5}",,,,,,,,577
0.0005128383636474609,8.061622845593072e-05,0.0,0.0,gini,15,auto,4,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10}",,,,,,,,577
0.0006278514862060547,0.00023064114023213552,0.0,0.0,gini,15,auto,4,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 15}",,,,,,,,577
0.0005713462829589844,8.595637549699736e-05,0.0,0.0,gini,15,auto,8,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 2}",,,,,,,,577
0.0005427837371826172,5.437294474280023e-05,0.0,0.0,gini,15,auto,8,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 5}",,,,,,,,577
0.00047473907470703126,8.983875278901221e-05,0.0,0.0,gini,15,auto,8,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 10}",,,,,,,,577
0.00022258758544921876,6.698840838941935e-06,0.0,0.0,gini,15,auto,8,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'auto', 'min_samples_leaf': 8, 'min_samples_split': 15}",,,,,,,,577
0.018278217315673827,0.0036895072551288315,0.0013672828674316407,0.0006137817894249991,gini,15,sqrt,1,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7835262083049693,0.8005445881552076,0.7758855585831063,0.782016348773842,0.7949591280653951,0.787386366376504,0.009016562640664113,362
0.021886634826660156,0.0025559292271237254,0.0015731334686279296,0.0005056881421191248,gini,15,sqrt,1,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7971409121851599,0.8059904697072838,0.7758855585831063,0.7854223433242506,0.7677111716621253,0.7864300910923852,0.01385590679875982,385
0.0173825740814209,0.0004543687028014426,0.002019309997558594,0.001121026417856745,gini,15,sqrt,1,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7964601769911505,0.7978216473791695,0.8010899182561307,0.7840599455040872,0.7779291553133515,0.7914721686887779,0.008900016595841102,302
0.02079014778137207,0.003031261452183231,0.0014344215393066405,0.0005345962481890378,gini,15,sqrt,1,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7950987066031314,0.7923757658270932,0.7970027247956403,0.7895095367847411,0.7901907356948229,0.7928354939410858,0.002855031757252644,291
0.01859889030456543,0.0026315730871045873,0.001382160186767578,0.0004841517050495681,gini,15,sqrt,2,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7937372362151123,0.7971409121851599,0.7908719346049047,0.779291553133515,0.784741144414169,0.7891565561105722,0.0063951425271191,329
0.018903398513793947,0.0032680058227088603,0.0012027740478515625,0.00043546244366124263,gini,15,sqrt,2,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7950987066031314,0.807351940095303,0.7813351498637602,0.7935967302452316,0.7908719346049047,0.7936508922824661,0.008357247490659027,271
0.019158124923706055,0.004712441686068972,0.001868438720703125,0.00044826815293844645,gini,15,sqrt,2,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7896528250510552,0.8080326752893124,0.7888283378746594,0.8038147138964578,0.7901907356948229,0.7961038575612615,0.008139631627737537,236
0.01988983154296875,0.003508243480347282,0.0016808032989501954,0.0005977867165299213,gini,15,sqrt,2,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7814840027229408,0.7971409121851599,0.7922343324250681,0.8004087193460491,0.7915531335149864,0.7925642200388407,0.00642471194602498,293
0.017632484436035156,0.002540367594961594,0.0016817092895507813,0.0005922683874951531,gini,15,sqrt,4,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7916950306330838,0.8032675289312458,0.7997275204359673,0.7956403269754768,0.7861035422343324,0.7952867898420212,0.006012820369213202,242
0.016793107986450194,0.0020718955638966653,0.0013393402099609376,0.000813273034076416,gini,15,sqrt,4,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7916950306330838,0.8032675289312458,0.7997275204359673,0.7956403269754768,0.7861035422343324,0.7952867898420212,0.006012820369213202,242
0.018692207336425782,0.004357707658017084,0.0014763832092285155,0.0006094673875271317,gini,15,sqrt,4,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8066712049012934,0.8039482641252553,0.7970027247956403,0.7922343324250681,0.7888283378746594,0.7977369728243833,0.0067613991248514195,209
0.016244173049926758,0.0011735891106236455,0.0009573459625244141,2.402076354376089e-05,gini,15,sqrt,4,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15}",0.7957794417971409,0.8093941456773315,0.8038147138964578,0.7888283378746594,0.7956403269754768,0.7986913932442132,0.007153539710933957,184
0.01709723472595215,0.001273213101260369,0.0016772747039794922,0.0005633598049188149,gini,15,sqrt,8,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.01769247055053711,0.0024383334738132256,0.001134967803955078,0.0003426736284700596,gini,15,sqrt,8,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.01771092414855957,0.0018809483027975625,0.0015386104583740234,0.0004689719171458365,gini,15,sqrt,8,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.016435623168945312,0.0017266419801721658,0.0013519287109375,0.0005103586700868383,gini,15,sqrt,8,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 15}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.01866946220397949,0.002206449521671848,0.001825571060180664,0.0016762332319516767,gini,15,log2,1,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7835262083049693,0.8005445881552076,0.7758855585831063,0.782016348773842,0.7949591280653951,0.787386366376504,0.009016562640664113,362
0.01839303970336914,0.0022076900515570434,0.0014383316040039063,0.0005757524135816609,gini,15,log2,1,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7971409121851599,0.8059904697072838,0.7758855585831063,0.7854223433242506,0.7677111716621253,0.7864300910923852,0.01385590679875982,385
0.018790340423583983,0.002002610207212344,0.0016119003295898438,0.0005019592176100789,gini,15,log2,1,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7964601769911505,0.7978216473791695,0.8010899182561307,0.7840599455040872,0.7779291553133515,0.7914721686887779,0.008900016595841102,302
0.018724346160888673,0.0025016907048965825,0.0016139030456542968,0.0004977078928085333,gini,15,log2,1,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 15}",0.7950987066031314,0.7923757658270932,0.7970027247956403,0.7895095367847411,0.7901907356948229,0.7928354939410858,0.002855031757252644,291
0.017241764068603515,0.0024627885982372575,0.0011481285095214845,0.0004611255852501709,gini,15,log2,2,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7937372362151123,0.7971409121851599,0.7908719346049047,0.779291553133515,0.784741144414169,0.7891565561105722,0.0063951425271191,329
0.017399358749389648,0.0021767123468509307,0.0012588024139404297,0.0005851687710188404,gini,15,log2,2,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7950987066031314,0.807351940095303,0.7813351498637602,0.7935967302452316,0.7908719346049047,0.7936508922824661,0.008357247490659027,271
0.020771884918212892,0.0024540880383944583,0.0015675544738769532,0.0005336372901234952,gini,15,log2,2,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7896528250510552,0.8080326752893124,0.7888283378746594,0.8038147138964578,0.7901907356948229,0.7961038575612615,0.008139631627737537,236
0.01866922378540039,0.0011648400647192613,0.0015306472778320312,0.0004770523777687202,gini,15,log2,2,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7814840027229408,0.7971409121851599,0.7922343324250681,0.8004087193460491,0.7915531335149864,0.7925642200388407,0.00642471194602498,293
0.020404815673828125,0.003985417770617119,0.0017099857330322265,0.0006763792708777139,gini,15,log2,4,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2}",0.7916950306330838,0.8032675289312458,0.7997275204359673,0.7956403269754768,0.7861035422343324,0.7952867898420212,0.006012820369213202,242
0.01703801155090332,0.0021684697985179307,0.001156759262084961,0.00043593962978498695,gini,15,log2,4,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7916950306330838,0.8032675289312458,0.7997275204359673,0.7956403269754768,0.7861035422343324,0.7952867898420212,0.006012820369213202,242
0.016849184036254884,0.0037237629440364487,0.001378631591796875,0.00046957149208698326,gini,15,log2,4,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8066712049012934,0.8039482641252553,0.7970027247956403,0.7922343324250681,0.7888283378746594,0.7977369728243833,0.0067613991248514195,209
0.017452716827392578,0.0041128291323036725,0.0017306804656982422,0.0006890494102904161,gini,15,log2,4,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15}",0.7957794417971409,0.8093941456773315,0.8038147138964578,0.7888283378746594,0.7956403269754768,0.7986913932442132,0.007153539710933957,184
0.018369388580322266,0.0021849944865989343,0.0013455390930175782,0.0003599472050648717,gini,15,log2,8,2,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.018095970153808594,0.0028081773342989633,0.0016627788543701171,0.0006466036945866129,gini,15,log2,8,5,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 5}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.018238401412963866,0.004024380750323612,0.0012743473052978516,0.0003506910866559913,gini,15,log2,8,10,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 10}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
0.016562891006469727,0.0020564448126390083,0.001035165786743164,0.00016004457985995904,gini,15,log2,8,15,"{'criterion': 'gini', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 15}",0.8039482641252553,0.8046289993192648,0.7874659400544959,0.7929155313351499,0.7963215258855586,0.7970560521439449,0.006549897803722193,228
