toi,tid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,ra,dec,tfopwg_disp,fe_h,gaia_source_id,Prediction,source_id,teff_gspspec,flags_gspspec,lum_flame,mass_flame,r_med_geo,r_lo_geo,r_hi_geo,flags_flame,teff_gspphot,ruwe,teff,hz_inner,hz_outer,a_orbit,isInHabitableZone
4311.02,TIC 122617317,0.9902892,1.3567356,278.9096992,1.4156529,1540.1309997,1329.6938235,5159.0,4.519,0.850729,41.685522,-31.17932,PC,0.0799999982118606,Gaia DR3 5064693746900436736,1,Gaia DR3 5064693746900436736,5182.0,00000000000009999999900999900999999999999,0.48348704,0.88156897,134.47964,133.97939,134.93558,00,5116.606,1.297949,5182.0,0.7072622418863203,1.2494190005211367,0.018643547522500047,out
4313.01,TIC 294324819,6.8227645,6.5295445,225.7612905,3.6003512,1370.0984633,832.7758427,5781.0,3.82788,2.0587699,108.884571,-55.555017,PC,0.2300000041723251,Gaia DR3 5490141898592178432,1,Gaia DR3 5490141898592178432,5615.0,00000000000001199000100009900999999999999,3.8632874,1.1840718,230.11252,229.56659,230.67787,00,5665.4277,0.93949294,5615.0,1.9649621634850418,3.4003137142157396,0.07447914659040125,out
4315.01,TIC 139148528,8.2861614,3.436315,617.1152562,2.2912229,825.5991243,109.7988765,5809.0,4.56733,0.914215,344.622965,-44.716935,PC,-0.0199999995529651,Gaia DR3 6540933586321291008,1,Gaia DR3 6540933586321291008,5495.0,00000000000009999009900119900999999999999,0.73886174,0.9820314,134.2573,133.98312,134.57289,00,5625.797,1.0102707,5495.0,0.8634961022464246,1.502704414611068,0.07965489667062442,out
4322.01,TIC 13883872,13.4190972,5.209244,348.2384065,2.4168515,850.6234364,123.7286797,5914.2,4.30929,1.20531,73.7411,-41.34421,PC,0.1480000019073486,Gaia DR3 4813630986935633152,1,Gaia DR3 4813630986935633152,6045.0,00000000000009999009900999901999999999999,1.5145346,1.0315661,187.60202,187.19148,187.96033,00,5893.572,0.9103503,6045.0,1.2092645268016833,2.0525975817842204,0.11166480706033288,out
4326.01,TIC 303586471,1826.0790324,4.1474226,587.1608288,2.7599003,408.0376856,6.5512188,6034.49,4.42122,1.07903,351.988437,-26.454622,PC,-0.0900000035762786,Gaia DR3 2380217415985723392,1,Gaia DR3 2380217415985723392,5986.0,00000000000009921000000219900019999999999,1.3862171,1.0267556,57.68213,57.595177,57.765316,00,5893.0737,0.9503663,5986.0,1.1596096286399957,1.973330003495969,2.949650069779968,out
4328.01,TIC 77175217,703.79367,2.9297301,601.9566843,1.860295,189.7945133,0.3066589,4709.0,4.57486,0.739835,68.288836,-36.945858,PC,0.1500000059604644,Gaia DR3 4865826693691966464,1,Gaia DR3 4865826693691966464,4822.0,00000001000009999999999999999999999999999,0.23884377,0.73478156,25.009254,24.99756,25.02204,00,4637.471,1.0719333,4637.47119140625,0.5072897839185664,0.919985584992778,1.3972842014525177,out
4331.01,TIC 148833828,2.9034242,2.154,860.0,6.62177,1351.0,554.218,5992.0,3.77,2.25,231.248546,-40.216633,PC,0.0760443955659866,Gaia DR3 6005773858021162624,1,Gaia DR3 6005773858021162624,6178.0,00000100000009999991100999900999999999999,5.4122276,1.3119006,344.7465,341.8579,348.0352,00,5735.2305,1.6339805,6178.0,2.2741169663960004,3.838544967140802,0.04360226676813342,out
4343.01,TIC 278988097,11.5418525,2.9492981,415.9874628,1.8822681,791.2917217,92.6547078,6112.0,4.5884,0.901955,101.830564,-56.617503,PC,-0.257099986076355,Gaia DR3 5484728354309455488,1,Gaia DR3 5484728354309455488,5649.0,00000020000009999999999999999999999999999,0.94965273,1.0599895,241.61726,240.9775,242.40266,00,5844.338,1.0726863,5649.0,0.9728845086999017,1.6808902600432787,0.10191058361583825,out
4344.01,TIC 38939275,731.4808779,14.7095051,244.9088772,3.2537107,290.8264482,1.6906613,5854.0,3.83792,2.0546,69.651026,-61.343471,PC,0.120310865342617,Gaia DR3 4677639226987469440,1,Gaia DR3 4677639226987469440,,,4.2452803,1.2212466,230.8362,230.2204,231.53232,00,5714.146,1.2111748,5714.14599609375,2.051580899659088,3.5339524058251035,1.6982626895657709,out
4350.01,TIC 50379036,4.8759656,3.3372737,154.830677,1.4450569,1168.2220295,440.1721572,5937.0,4.35104,1.1487499,32.883907,-76.107434,PC,0.270000010728836,Gaia DR3 4637065396792634112,1,Gaia DR3 4637065396792634112,5889.0,00000000000009911000100119900999999999999,1.4035919,1.0098442,103.33153,103.22858,103.43015,00,5851.2144,0.912971,5889.0,1.1713802589244253,2.0018766385082247,0.05645819278456767,out
4351.01,TIC 358253047,20.1459438,4.4706494,575.5886941,2.4401617,588.5264649,28.3520842,5303.0,4.4996,0.888701,61.759269,-58.151013,PC,0.2730484500688521,Gaia DR3 4681972681486241920,1,Gaia DR3 4681972681486241920,,,0.54406476,0.83116186,169.2019,168.93567,169.51682,00,5258.564,0.8166177,5258.56396484375,0.74800674712424,1.3165213238090625,0.1362350036575636,out
4352.01,TIC 237332812,11.8918633,4.78248,362.6899452,1.692303,695.1290314,55.1801287,5461.0,4.57288,0.834552,346.832823,-60.084972,PC,-0.3799999952316284,Gaia DR3 6490659447933211776,1,Gaia DR3 6490659447933211776,5409.0,00000000000009999009900019900999999999999,0.5596624,0.8679683,78.65357,78.56227,78.73404,00,5332.245,0.9734605,5409.0,0.7541233084622216,1.3177418712036209,0.09726046117572085,out
4354.01,TIC 332715376,10.6306165,1.8847446,775.4826057,2.7943472,806.8992976,100.1839963,5737.0,4.47544,0.969791,32.671165,-0.678884,PC,0.1154000014066696,Gaia DR3 2506859165273343488,1,Gaia DR3 2506859165273343488,5816.0,00000020000009999999900999900999999999999,0.85887736,0.99535483,139.42265,139.16826,139.76799,00,5709.292,1.001179,5816.0,0.9190024277323888,1.5757063412082164,0.0944713318195898,out
4356.01,TIC 149389419,579.6472035,4.0952456,564.4270183,4.054669,306.4736219,2.0849393,6855.0,4.20414,1.5925601,83.995969,-63.926388,PC,-0.3122000098228454,Gaia DR3 4757086814781581440,1,Gaia DR3 4757086814781581440,6714.0,00100000000009999010100999900029999999999,5.097863,1.4099268,207.04185,206.38391,207.60179,00,6723.5415,1.1563708,6714.0,2.164772618500605,3.5814223103582674,1.5256085355235303,out
4358.01,TIC 273418421,97.6087634,5.5654641,658.8471408,2.3777411,347.8145617,3.4586932,5830.0,4.57203,0.823673,344.124307,-76.797679,PC,-0.3700000047683716,Gaia DR3 6354346909764223104,1,Gaia DR3 6354346909764223104,5459.0,00000000000009999009900999900991299999999,0.5922448,0.9322809,66.22473,66.18324,66.27208,00,5452.9004,0.88040704,5459.0,0.7742094319193432,1.3496239215366899,0.4052999622512325,out
4361.01,TIC 334632624,741.4238314,5.2389454,503.5494079,2.776093,225.5133746,0.6112378,5944.0,4.30249,1.22039,141.347664,-15.922146,PC,-0.1299999952316284,Gaia DR3 5683148692262391808,1,Gaia DR3 5683148692262391808,5934.0,00000000000009999000000999900019999999999,1.6664438,1.0066988,98.08535,97.92851,98.27792,00,5828.9033,1.1621903,5934.0,1.2740633077051369,2.173033356876305,1.60674138045188,in
4362.01,TIC 238164799,7.5480709,4.9550247,239.8900935,2.6024598,1271.9314814,618.5515054,6688.0,4.19679,1.57319,106.396137,-51.38399,PC,0.1181907912040902,Gaia DR3 5504698990164301184,1,Gaia DR3 5504698990164301184,5779.0,22200012000009999999999999999999999999999,4.0364375,1.3259636,134.46501,134.2599,134.68117,00,6496.316,0.8812786,6496.31591796875,1.9407298548747431,3.235306664556817,0.08273125464443142,out
4363.01,TIC 325682877,2.118659,1.5585526,664.8120556,1.8325534,884.7099373,144.785351,4002.0,4.5511,0.69132,37.110555,-12.549363,PC,0.0,Gaia DR3 5147525146139589632,1,Gaia DR3 5147525146139589632,4140.0,01001001000009999999999999999999999999999,0.13550664,0.6855617,77.66238,77.5628,77.74057,00,4278.4517,1.2013611,4278.45166015625,0.386669138354395,0.7130595228703727,0.028465882662986462,out
4366.01,TIC 297361900,2.6374449,1.661,495.0,4.35478,1123.0,264.845,5355.0,3.82,1.96,180.29815,-67.760233,PC,0.2800000011920929,Gaia DR3 5860314104702097280,1,Gaia DR3 5860314104702097280,5781.0,00000000000009999009900999900999999999999,3.14376,1.1209394,250.46042,249.67543,251.05383,00,5858.9,0.84592295,5781.0,1.760711499046673,3.023670948514551,0.038807714434000655,out
438.01,TIC 468880077,5.8123508,2.200213,957.5741671,2.8132678,831.7839537,113.1261881,5210.8,4.58,0.796856,56.504694,9.990299,PC,0.1700000017881393,Gaia DR3 36068452454218880,1,Gaia DR3 36068452454218880,5449.0,00000000000001199999900999900999999999999,0.40821669,0.8708627,72.13015,72.02188,72.25824,00,5180.156,1.1573228,5449.0,0.6430247911812604,1.1214718421832044,0.060416125866193646,out
4382.01,TIC 32460142,10.6895417,3.6496675,643.3958437,3.7848,1044.7493296,281.558995,6255.0,4.19885,1.45476,266.167558,-44.24599,PC,-0.0700000002980232,Gaia DR3 5955528788002739968,1,Gaia DR3 5955528788002739968,5993.0,00000000000009999999900999900999999999999,2.692931,1.1064545,165.52115,164.98438,165.9037,00,5957.0415,0.7901797,5993.0,1.6158017390780883,2.7488052874826447,0.09822431378279049,out
4384.01,TIC 259230140,14.3171998,5.454,1649.0,6.37558,1326.0,513.65,7596.0,4.27063,1.61,223.193604,-68.666543,PC,0.1211237513330332,Gaia DR3 5799980156449997696,1,Gaia DR3 5799980156449997696,,,8.867901,1.6801231,276.24622,275.02045,277.4154,00,7686.9043,0.9229809,7686.904296875,2.792285716835991,4.518311539933855,0.13717896383763142,out
4402.01,TIC 197807778,3.6989939,3.1680872,198.9402668,1.6399568,1262.4182224,600.2525597,5811.0,4.33357,1.15018,53.504784,-54.36679,PC,-0.0399999991059303,Gaia DR3 4732497096208817408,1,Gaia DR3 4732497096208817408,5765.0,00000000000009999000100229900999999999999,1.3375154,0.9609644,151.02739,150.78073,151.30563,00,5723.2314,0.99876374,5765.0,1.1491935020976611,1.974946582605374,0.046191273343978774,out
4403.01,TIC 350931281,4.4620528,4.3381703,289.9548667,3.0395927,1456.0031408,1062.111837,5515.2,3.91,1.72395,90.71014,-55.532931,PC,0.0511000007390975,Gaia DR3 5500031730804862720,1,Gaia DR3 5500031730804862720,5697.0,00000000000009999999900999900999999999999,3.036722,1.1222403,332.40106,331.37698,333.44504,00,5909.882,0.7516983,5697.0,1.736356289090916,2.993321256385068,0.05512139307872289,out
4405.01,TIC 177254988,5.9214231,2.2680522,1221.9430373,2.8781652,671.8651016,48.1558813,4361.0,4.59663,0.687025,101.595337,-75.444127,PC,-0.069300003349781,Gaia DR3 5261102085950186240,1,Gaia DR3 5261102085950186240,,,0.16520876,0.71345544,155.26894,155.02675,155.46895,00,4467.3813,0.9534219,4467.38134765625,0.42436076379219406,0.7757827330290099,0.05723672474584061,out
4407.01,TIC 207238953,7.1366507,2.1906434,768.4493836,3.3078706,921.6187961,170.5007507,5559.0,4.41401,1.01775,50.21978,-56.071719,PC,0.3100000023841858,Gaia DR3 4733464735160841344,1,Gaia DR3 4733464735160841344,5656.0,00000000000009999999900999900999999999999,0.8886192,0.9432387,198.335,197.81984,198.7169,00,5635.042,0.7657881,5656.0,0.9408358077665911,1.6249909531330984,0.07114405057936682,out
4408.01,TIC 260189643,2.054238,1.2287948,1994.0593535,3.5135858,937.7646859,182.7664593,4389.0,4.64365,0.655595,93.180626,-57.314409,PC,-0.0281904601850552,Gaia DR3 5495764255596446336,1,Gaia DR3 5495764255596446336,,,0.15283392,0.71870726,233.15442,232.58865,233.79181,00,4510.066,1.1082984,4510.06591796875,0.4075759044896927,0.7436115778109361,0.028328241182651585,out
4410.01,TIC 280803800,26.0179101,4.5258048,766.5356589,2.5512622,577.1880843,26.2295252,5489.0,4.44576,0.913252,44.396282,-66.512498,PC,0.0299999993294477,Gaia DR3 4695749081145974912,1,Gaia DR3 4695749081145974912,5669.0,00000000000009999999900999900999999999999,0.80139494,0.977495,163.55708,163.308,163.89645,00,5651.44,0.8824187,5669.0,0.8929992360950149,1.5414406251139499,0.17053815114778995,out
4413.01,TIC 142019343,4.4719937,2.619,170.0,1.08366,1065.0,214.229,5364.0,4.5,0.89,97.227889,-73.326667,PC,0.1347000002861023,Gaia DR3 5264985664099588224,1,Gaia DR3 5264985664099588224,5580.0,00000001000009999999999999999999999999999,0.6290216,0.92780954,92.71654,92.59001,92.8329,00,5474.9175,1.1472332,5474.91748046875,0.7973750062623559,1.388957307762009,0.05181102214003903,out
4417.01,TIC 208297760,5.2574854,2.05,1250.0,2.88855,804.0,69.4717,4846.0,4.57,0.76,244.467204,-54.166478,PC,0.0199999995529651,Gaia DR3 5932195570795892352,1,Gaia DR3 5932195570795892352,5056.0,00000001000009999999999999999999999999999,0.29497197,0.7639084,56.663715,56.621464,56.701008,00,4859.1055,0.8242029,4859.10546875,0.5592746607463734,1.0035475787617685,0.0540921491644196,out
4418.01,TIC 295593712,7.6247217,1.972,813.0,2.26441,711.0,42.4746,5343.0,4.58,0.82,273.846341,-68.595252,PC,0.1800000071525573,Gaia DR3 6432780709176553600,1,Gaia DR3 6432780709176553600,5361.0,00000001000009999999999999999999999999999,0.45265657,0.87305826,101.0821,100.94723,101.19692,00,5237.331,1.0488411,5237.3310546875,0.6828550868986776,1.2030830173358902,0.07246008409510579,out
4418.02,TIC 295593712,25.7086236,3.831,1430.0,2.81726,531.0,13.2098,5343.0,4.58,0.82,273.846341,-68.595252,PC,0.1800000071525573,Gaia DR3 6432780709176553600,1,Gaia DR3 6432780709176553600,5361.0,00000001000009999999999999999999999999999,0.45265657,0.87305826,101.0821,100.94723,101.19692,00,5237.331,1.0488411,5237.3310546875,0.6828550868986776,1.2030830173358902,0.16293037352017084,out
4419.01,TIC 352229268,16.155134,3.528,590.0,2.42196,696.0,39.0235,5785.0,4.45,1.01,288.488957,-76.089319,PC,0.1199999973177909,Gaia DR3 6365744722176947200,1,Gaia DR3 6365744722176947200,5874.0,00000011000009999999999999999999999999999,0.9756032,0.9891121,161.53577,161.25943,161.84058,00,5744.211,0.93106985,5744.2109375,0.9823013981564113,1.689735439578745,0.12461126527985064,out
4420.01,TIC 362709886,4.7259317,2.7740362,6309.6615331,16.7543131,1543.7606642,1342.2730931,6203.0,3.98,1.85891,246.799613,-69.344037,PC,-0.068208576402317,Gaia DR3 5808849641860314368,1,Gaia DR3 5808849641860314368,6449.0,00100000000001299000000999900019999999999,4.1610723,1.2071466,229.52617,228.61363,230.35085,00,5942.317,1.114618,6449.0,1.9738235847954606,3.296261424156208,0.05868314738907321,out
4424.01,TIC 326386495,17.7424733,3.082,880.0,2.00179,527.0,12.8216,4926.2,4.67,0.69,268.24441,-48.563082,PC,-0.1016113385558128,Gaia DR3 5947859900537298688,1,Gaia DR3 5947859900537298688,4968.0,00000012000009999999999999999999999999999,0.26332325,0.78534037,67.4994,67.42366,67.58475,00,4826.2886,0.9365667,4826.28857421875,0.529059085412806,0.9508322663417301,0.12282794195104545,out
4425.01,TIC 106940971,5.412802,4.5898431,5278.1957566,11.0171044,1346.375787,776.5799485,6468.0,4.22,1.47364,264.841449,-35.391821,PC,0.2695334753992985,Gaia DR3 4041260970916990976,1,Gaia DR3 4041260970916990976,,,2.8674765,1.2068456,174.59576,173.95203,175.12883,00,6105.216,0.78464717,6105.2158203125,1.659984987077085,2.8104498904636186,0.06423431495721844,out
4427.01,TIC 207339000,4.6182631,2.7008637,20287.618268,13.3976162,964.8475089,204.8121523,5328.0,4.50337,0.889218,135.049261,72.147747,PC,0.1899999976158142,Gaia DR3 1119137502311125248,1,Gaia DR3 1119137502311125248,5405.0,00000010000009999999900999900999999999999,0.5631963,0.8326497,200.25827,199.9175,200.73567,00,5210.843,0.97386926,5405.0,0.7566216899760874,1.3223598773795426,0.051059315226035566,out
4430.01,TIC 362222177,6.6363577,6.385,7470.0,12.2701,1345.0,543.643,5490.0,4.09312,1.46,286.680147,78.579143,PC,0.5047122059897831,Gaia DR3 2293327684968482176,1,Gaia DR3 2293327684968482176,,,1.694242,0.93977726,660.54,655.9142,664.7667,00,5516.416,0.9743063,5516.416015625,1.3064469824595635,2.271252553941127,0.0676960395563204,out
4439.01,TIC 267545252,3.3792358,2.8993928,18782.5364499,13.059562,1137.3474484,395.4518688,5529.0,4.47066,0.948617,284.280822,48.537916,PC,0.2202134246215126,Gaia DR3 2131765583823450112,1,Gaia DR3 2131765583823450112,,,0.7401755,0.8631509,720.8614,713.8284,729.11224,00,5394.7847,0.9878268,5394.78466796875,0.8677485006223707,1.5173178798528095,0.04196072668971123,out
4443.02,TIC 158241252,10.3088724,2.2763645,372.3295802,2.2122841,845.6661185,120.8695,5834.0,4.44433,1.0173301,274.268664,21.909546,PC,-0.0900000035762786,Gaia DR3 4529634417760144896,1,Gaia DR3 4529634417760144896,5810.0,00000000000009900000000009900010199999995,1.0621403,0.97593623,56.07836,56.03453,56.125675,00,5745.346,0.95254517,5810.0,1.0222260683419049,1.7531664241526002,0.09194956614655234,out
4444.01,TIC 158167408,5.2410659,3.0113696,8947.1015296,12.4231453,1223.0165958,528.7500273,6064.0,4.27292,1.28562,285.971768,42.545624,PC,0.0299999993294477,Gaia DR3 2105521856178459136,1,Gaia DR3 2105521856178459136,,,1.9273766,1.0157615,1007.59894,993.86035,1021.2592,00,5793.899,1.0015265,5793.89892578125,1.377910435528232,2.3649030615287727,0.059357931236114304,out
4449.01,TIC 322046084,2.7519172,1.329,9811.0,13.4019,1186.0,328.515,5856.0,4.25,1.28,278.326026,25.395158,PC,0.3100000023841858,Gaia DR3 4536923904960152576,1,Gaia DR3 4536923904960152576,5856.0,00000000000009911000000999900999999999990,1.691388,0.99867016,214.00288,213.52327,214.49416,00,5792.2197,0.94177973,5856.0,1.2875796975206695,2.203700046712449,0.03841486935534331,out
4450.01,TIC 373017346,10.6925011,3.491,1200.0,4.01292,865.0,93.3426,5844.0,4.34318,1.15,306.137819,87.071156,PC,0.3700000047683716,Gaia DR3 2304915781610290688,1,Gaia DR3 2304915781610290688,6015.0,00000000000009911999900999900999999999999,1.263172,0.9538007,208.04573,207.65265,208.41484,00,5709.414,0.7576878,6015.0,1.1056760896538536,1.8791889177158045,0.09349904439869343,out
4451.01,TIC 23229805,8.8517354,4.3401879,1034.8661285,3.6624912,947.2477653,190.2722086,6138.0,4.43818,1.07689,274.760444,34.045704,PC,-0.0900000035762786,Gaia DR3 4593422378674954112,1,Gaia DR3 4593422378674954112,5915.0,00000000000009922000000119900029999999999,1.4959606,1.0362551,88.50872,88.42428,88.59078,00,5911.9194,0.941963,5915.0,1.2080516171158935,2.0621708378372086,0.0847441262625141,out
4458.01,TIC 229671380,3.939371,5.8132051,4051.5089426,13.6344163,1703.4303761,1989.8418083,5904.4,3.84,2.0955601,252.125998,74.76375,PC,0.2899999916553497,Gaia DR3 1654995798462043008,1,Gaia DR3 1654995798462043008,6002.0,00000000000009999999900999901999999999999,4.7477427,1.2535818,504.27594,501.3113,506.9079,00,5817.0146,0.8237964,6002.0,2.144687263174326,3.6471237218683954,0.05263450846385005,out
4460.01,TIC 461635621,28.6648749,5.395,1025.0,3.15161,917.0,117.442,4818.0,4.65,0.69,19.91003,85.13439,PC,-0.4600000083446502,Gaia DR3 573760974517862016,1,Gaia DR3 573760974517862016,4866.0,00000001000009999999900999900999999999999,0.23996787,0.7923005,82.32341,82.236855,82.42885,00,4795.673,0.98699915,4795.6728515625,0.5056175997099064,0.9100425942897182,0.16961533277061924,out
4468.01,TIC 441763252,2.7708596,2.17,22640.0,12.2577,1058.0,208.594,4975.0,4.55845,0.79,260.575023,72.645373,PC,0.1946615454229342,Gaia DR3 1651960184296418944,1,Gaia DR3 1651960184296418944,,,0.3436695,0.7826213,374.78067,373.15625,376.33856,00,4963.602,1.0085945,4963.60205078125,0.6013251085312771,1.07356684381691,0.03557913075690966,out
4468.02,TIC 441763252,7.014001,2.9681334,1646.6732684,3.6528621,752.2846294,75.6935339,4975.0,4.55845,0.789304,260.575023,72.645373,PC,0.1946615454229342,Gaia DR3 1651960184296418944,1,Gaia DR3 1651960184296418944,,,0.3436695,0.7826213,374.78067,373.15625,376.33856,00,4963.602,1.0085945,4963.60205078125,0.6013251085312771,1.07356684381691,0.06608398167840795,out
4492.01,TIC 298297931,4.4331838,3.856,9166.0,12.5157,1268.0,430.349,5667.0,4.24,1.26,308.6508,29.238102,PC,0.3000000119209289,Gaia DR3 1857593254122163712,1,Gaia DR3 1857593254122163712,5654.0,00000000000001211000000119900991199999995,1.3891822,0.9308704,142.32655,142.00214,142.57411,00,5580.8184,0.999309,5654.0,1.1764425157102636,2.032114060257664,0.051567411064378094,out
4495.02,TIC 120826158,2.5693728,2.471,290.0,2.18392,1567.0,1001.28,6156.0,4.25196,1.34,286.362495,37.02599,PC,0.2000000029802322,Gaia DR3 2099011888349441536,1,Gaia DR3 2099011888349441536,6303.0,00000000000009911000000999900019999999999,2.2277274,1.1409982,131.41896,131.2141,131.62607,00,6083.773,0.9690182,6303.0,1.4520536587056474,2.438603931437642,0.038363200747287274,out
4499.01,TIC 120183168,3.4902115,2.449,366.0,2.05978,1352.0,555.873,6111.0,4.43,1.09,284.361887,39.076184,PC,-0.0799999982118606,Gaia DR3 2103192983171871360,1,Gaia DR3 2103192983171871360,6164.0,00000020000009999000000999901999999999999,1.4198496,1.0368906,175.67583,175.35664,176.0702,00,5917.3745,0.988646,6164.0,1.1654167990476507,1.9682778920777195,0.04557715794125026,out
4499.02,TIC 120183168,5.5387718,3.163,439.0,2.07738,1219.0,366.683,6111.0,4.43,1.09,284.361887,39.076184,PC,-0.0799999982118606,Gaia DR3 2103192983171871360,1,Gaia DR3 2103192983171871360,6164.0,00000020000009999000000999901999999999999,1.4198496,1.0368906,175.67583,175.35664,176.0702,00,5917.3745,0.988646,6164.0,1.1654167990476507,1.9682778920777195,0.062009047236223296,out
4503.01,TIC 167719618,710.6982018,7.1450196,691.3914728,2.0928405,243.9123864,0.8364817,5334.0,4.6001,0.796254,103.092872,-65.097657,PC,-0.1042999997735023,Gaia DR3 5285112842921862784,1,Gaia DR3 5285112842921862784,5273.0,00000002000009999999999999999999999999999,0.4447074,0.87154603,62.575867,62.517303,62.613003,00,5225.9517,0.94403636,5225.95166015625,0.6771361064159617,1.193662370662428,1.4887508240975167,out
4537.01,TIC 251039147,6.6629951,1.3454748,949.4386612,3.7022837,1021.2631882,257.0820256,5975.0,4.42,1.07392,340.59158,-6.87105,PC,0.1599999964237213,Gaia DR3 2623358710067927680,1,Gaia DR3 2623358710067927680,6022.0,00000000000009921000100999900999999999999,1.2995083,1.0220854,70.429535,70.352425,70.50668,00,5876.633,0.8539152,6022.0,1.1211555677075933,1.9049226556761165,0.06980349302722427,out
4553.01,TIC 383721338,20.3129649,7.1852402,5194.3258042,10.8026737,866.2905237,133.0991422,6490.0,4.23,1.4658999,278.186572,43.25282,PC,0.3826258225779785,Gaia DR3 2111796356719310976,1,Gaia DR3 2111796356719310976,,,3.3511798,1.268634,314.82074,313.70523,315.84402,00,6386.7896,1.106038,6386.78955078125,1.775387189000057,2.9718843866917624,0.15772338312982506,out
4561.01,TIC 33716474,8.9356558,1.9539147,420.5298106,2.0224563,789.8093802,91.9623692,5631.0,4.57723,0.851957,60.961895,-76.021457,PC,0.1299999952316284,Gaia DR3 4628625300724120448,1,Gaia DR3 4628625300724120448,5658.0,00000010000009999999900999999999999999999,0.63593787,0.9678233,179.30486,178.93503,179.69441,00,5537.932,0.85121185,5658.0,0.7958445203056371,1.3744378027423878,0.08335879159040292,out
4563.01,TIC 418255064,743.4843888,3.8041623,5535.4604085,5.4510788,360.5530878,3.9939064,5342.0,4.71456,0.697666,196.653058,-80.617002,PC,0.0099999997764825,Gaia DR3 5784343378796063872,1,Gaia DR3 5784343378796063872,5124.0,00000010000009999999999999999999999999999,0.27983359,0.8038059,155.86478,155.63168,156.09393,00,4887.0723,1.0344533,5124.0,0.5392869554575811,0.9553581540409564,1.4933675992085695,out
4566.01,TIC 269728501,2.0844882,1.5541575,609.0046533,1.881105,983.115793,220.7698145,4443.39,4.57662,0.713304,56.769865,-79.334322,PC,-0.1421585381031036,Gaia DR3 4625643773082859136,1,Gaia DR3 4625643773082859136,3937.0,00000000000009999999999999999999999999999,0.18951976,0.73054653,118.50607,118.35008,118.6934,00,4562.7524,1.2006665,3937.0,0.4618507307745726,0.8646637069586085,0.028761885279887954,out
4575.01,TIC 372759746,27.9815639,4.901,722.0,2.85252,803.0,69.3133,5905.0,4.34239,1.16,175.196879,71.978724,PC,0.0900000035762786,Gaia DR3 1074797359458449792,1,Gaia DR3 1074797359458449792,5947.0,00000000000009999999900999900999999999999,1.4349759,0.97644717,196.23337,195.75887,196.61526,00,5761.6284,0.93696386,5947.0,1.1816603734345241,2.014281033148338,0.17895039702076737,out
4576.01,TIC 157667414,10.4834062,3.2981777,1767.8841835,3.5119412,541.6077626,20.3357654,4271.0,4.60188,0.677846,275.226841,16.452703,PC,0.3199999928474426,Gaia DR3 4522137569518323072,1,Gaia DR3 4522137569518323072,4196.0,01000001000009999999999999999999999999999,0.1538964,0.7168462,54.90967,54.861416,54.961468,00,4446.41,1.1750457,4446.41015625,0.40985900071956055,0.750004401340624,0.08389679519188735,out
458.01,TIC 64071894,17.5288347,2.1115133,1131.5075681,2.8950078,572.8570065,25.4510626,5164.0,4.5371,0.829519,39.136304,-22.244996,PC,0.1199999973177909,Gaia DR3 5125649915628660480,1,Gaia DR3 5125649915628660480,5272.0,00000001000009999999999999999999999999999,0.39071614,0.80303854,76.5768,76.4773,76.687416,00,4978.3467,1.0113803,4978.3466796875,0.6408071310236789,1.1432392866245036,0.12274842274055042,out
4580.01,TIC 219742885,0.9167992,1.3578155,39.0383592,0.6115871,1792.0450656,2437.3433306,5659.0,5.62196,0.973028,242.415045,65.828021,PC,0.1299999952316284,Gaia DR3 1642036851337747072,1,Gaia DR3 1642036851337747072,5620.0,00000000000001020000000109900991199999995,0.81411344,0.92713124,67.58374,67.55148,67.62609,00,5579.3604,0.81725496,5620.0,0.9018418544212268,1.5602492587646029,0.01800936149514302,out
4588.01,TIC 48031665,13.1187746,4.5278413,333.0027831,2.9857871,1181.1005716,459.9054123,7800.0,4.31091,1.57458,282.00042,48.542256,PC,-0.7243341386278688,Gaia DR3 2119765376479083264,1,Gaia DR3 2119765376479083264,,,8.338886,1.6407909,226.14096,225.56154,226.71199,00,7746.1177,0.9338904,7746.11767578125,2.706279990363785,4.376652371348976,0.12839507266585243,out
459.01,TIC 38603673,4.4291253,0.9461342,700.0516873,6.3443547,1727.6835992,2105.6095608,6559.17,3.95184,2.0848899,64.415043,-61.39201,APC,-0.1270000040531158,Gaia DR3 4676885550423032064,1,Gaia DR3 4676885550423032064,,,7.036684,1.4998142,281.23837,280.38034,281.9504,00,6627.4146,0.8984309,6627.41455078125,2.5507106222331495,4.232320099237721,0.060417055338240835,out
4590.01,TIC 154923406,25.9213509,2.1208392,589.3171527,1.9119702,488.4956168,13.4574783,5011.0,4.56555,0.786678,203.195141,84.514705,PC,0.1599999964237213,Gaia DR3 1726579777865987584,1,Gaia DR3 1726579777865987584,5212.0,00000000000009911009900019900999999999995,0.35713467,0.80299294,71.7983,71.72768,71.86335,00,5020.134,1.1193169,5212.0,0.6071459418717194,1.0710041950342943,0.15932261425025038,out
4596.01,TIC 86951294,4.1194175,2.057,722.0,2.68492,1087.0,232.099,5598.0,4.45,0.98,98.707848,27.388017,PC,0.050000000745058,Gaia DR3 3385963688580041088,1,Gaia DR3 3385963688580041088,5847.0,00000011000009999999900999900999999999999,0.88183177,0.99484855,92.5629,92.42697,92.69703,00,5718.568,0.92662174,5718.56787109375,0.9348689919452069,1.6100325182524249,0.050204728665986825,out
