toi,tid,tfopwg_disp,ra,dec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,gaia_id,SOURCE_ID,phot_g_mean_mag,mh_gspphot,teff_gspphot,logg_gspphot,azero_gspphot,ebpminrp_gspphot,ag_gspphot,mg_gspphot,libname_gspphot,alphafe_gspspec,mh_gspspec,fem_gspspec,flags_gspspec,radius_flame,lum_flame,mass_flame,age_flame,r_med_geo,r_lo_geo,r_hi_geo,calibrated_gspphot,calibrated gspspec,metallicity,source_of_met,Prediction,multi_pl,spectral_type
3847.01,TIC 149917086,PC,160.404554,63.888592,4783.654356999788,11.0783748,2.673,9060.0,10.2336,36.8868,686.0,5623.0,4.39,1.06,1058372786043527296,1.0583727860435272e+18,12.691406,-0.5018,5459.595,4.3516,0.0172,0.0076,0.0142,4.7547,PHOENIX,0.18,-0.01,,00000020000009999999999999999999999999999,1.1120986,0.9902298,,,390.65256,386.64996,393.85532,-0.1090399211357,-0.01,-0.1330842790589669,a_spec,1,0,G
3848.01,TIC 147994863,PC,170.68965,70.832276,4759.00786100002,15.9544918,3.742,12480.0,9.88117,19.3942,584.0,4798.0,4.51,0.82,1074329963937519104,1.0743299639375192e+18,13.920327,0.0554,4707.2437,4.5135,0.0077,0.0032,0.006,6.1199,MARCS,,,,,0.8335558,0.30672964,,,362.1075,360.28342,363.8715,0.0214739391549967,,0.0214739391549967,cal_phot,1,0,K
3851.01,TIC 142739544,PC,150.380403,75.211897,4929.517731000204,3.383466,2.746,1400.0,4.68953,559.625,1355.0,5838.0,4.28,1.23,1127199224645114368,1.1271992246451144e+18,11.6067915,0.1742,5790.3633,4.2838,0.0659,0.0294,0.0553,4.2121,MARCS,0.1,0.42,,00000010000009999999900999999999999999999,1.228354,1.5271446,0.98867655,9.517814,297.30963,296.23962,298.4885,0.3479824288516189,0.42,0.3536016065440773,a_spec,1,0,G
3853.01,TIC 142618165,PC,170.673731,73.507923,4800.208490000106,5.6922342,2.975,1550.0,4.57552,215.174,1067.0,5648.0,4.34,1.12,1075783483949665792,1.0757834839496658e+18,12.644941,0.2175,5450.0454,4.3743,0.0021,0.0009,0.0017,4.6803,MARCS,-0.1,0.77,,00000021000009999999999999999999999999999,1.1167858,0.9910969,0.90106875,13.047983,390.64963,388.6658,393.0041,0.4422300010848694,0.77,0.8310894787202141,a_spec,1,0,G
3856.01,TIC 125552076,PC,145.222922,27.950158,4798.884548999835,2.0436029,1.513,12980.0,13.3605,321.632,1179.0,5568.0,4.32,1.13,647864446160474624,6.478644461604746e+17,12.121862,0.3027,5496.809,4.3404,0.0079,0.0034,0.0065,4.6793,MARCS,-0.07,0.62,,00000000000009999999999999999999999999999,1.1025306,1.0030315,0.8976979,13.421378,309.47565,307.88174,310.50937,0.5352277409686601,0.62,0.6633389111952995,a_spec,1,0,G
3857.01,TIC 105379013,PC,141.921026,46.214342,4061.492951000109,3.2956376,2.487,20300.0,12.4635,155.029,983.0,4646.6,4.44,0.86,819259415370816512,8.192594153708165e+17,13.790454,0.4736,4743.7334,4.5533,0.0486,0.0196,0.0377,6.153,MARCS,,,,,0.80389625,0.29853594,,,332.34695,330.3611,334.6293,0.2759238496555878,,0.2759238496555878,cal_phot,1,0,K
3858.01,TIC 86273567,PC,141.048951,64.318347,4773.486128999852,16.5968329,4.395,1750.0,4.85367,77.8158,827.0,6329.0,4.41,1.16,1067405274066113536,1.0674052740661135e+18,11.583371,-0.0528,5963.1797,4.3246,0.0016,0.0007,0.0014,4.1274,MARCS,0.19,0.05,,00100021000009999999999999999999999999999,1.2011657,1.6445861,1.0601667,5.8227587,312.0534,310.34064,313.55383,0.0747596332134326,0.05,-0.0803804133563958,a_spec,1,0,F
3861.01,TIC 396950329,PC,179.957207,11.864677,4830.904525000136,1.7763987,0.638,5670.0,10.8531,137.995,954.0,4899.3,4.5,0.84,3918690884850289920,3.9186908848502897e+18,12.978543,0.3823,4925.443,4.5351,0.085,0.035,0.0671,5.8994,MARCS,,,,,0.8287268,0.3635003,,,256.24,254.56863,257.88193,0.2626239566319208,,0.2626239566319208,cal_phot,1,0,K
3862.01,TIC 141205978,PC,185.900563,50.544625,4829.738607999869,1.5574603,1.272,3900.0,6.15317,358.839,1212.0,5564.4,4.46,0.93,1547655215589870336,1.5476552155898703e+18,12.221443,0.1754,5295.4478,4.4422,0.0296,0.0127,0.0241,5.2452,MARCS,-0.04,0.37,,00000000000009999999900999999999999999999,0.933819,0.6180785,,,248.7403,248.04855,249.42577,0.3486661807791359,0.37,0.3950910770590521,a_spec,1,0,G
3863.01,TIC 383531543,PC,187.273217,31.654807,4800.270394000225,10.9543562,4.737,8770.0,9.03653,113.516,909.0,5542.4,4.46,0.96,4015531608416979200,4.015531608416979e+18,13.303306,0.0074,5487.1157,4.418,0.034,0.0149,0.0281,5.0075,MARCS,,,,,0.97609615,0.7668035,0.871673,12.980836,461.36084,458.31976,463.92908,0.3129765084553844,,0.3129765084553844,cal_phot,1,0,G
3866.01,TIC 376632626,PC,192.736417,30.685937,4827.525530000217,2.1371195,2.38,15620.0,13.2766,697.213,1431.0,5570.0,4.41,1.03,1465276441478347648,1.4652764414783478e+18,13.697923,-0.0539,5562.0996,4.3989,0.0317,0.0138,0.0261,4.8986,PHOENIX,,,,,0.9896064,0.83448225,0.9001344,10.960962,575.2714,567.81946,580.6975,0.1672262788623994,,0.1672262788623994,cal_phot,1,0,G
3867.01,TIC 320208949,PC,193.655288,47.066242,4820.142376000062,5.7310859,1.693,10870.0,11.8502,60.3278,776.0,5552.1,4.37,1.07,1531110387389242368,1.5311103873892424e+18,13.202116,-0.0264,5432.4214,4.3862,0.0478,0.0209,0.0393,4.7879,MARCS,,,,,1.0815911,0.9084748,,,474.36945,471.19373,477.50964,0.1328980310545228,,0.1328980310545228,cal_phot,1,0,G
3868.01,TIC 310994622,PC,203.567211,65.128389,4827.902381999884,18.565813,3.82,9420.0,7.83236,13.8526,537.0,4671.0,4.51,0.79,1666196385974431104,1.6661963859744312e+18,12.990927,0.3708,4693.5854,4.5644,0.0619,0.025,0.0479,6.2705,MARCS,,,,,0.7761083,0.26665413,,,215.02826,214.28084,215.62662,0.1424390967754152,,0.1424390967754152,cal_phot,1,0,K
3870.01,TIC 165989915,PC,210.951072,64.270888,4829.837468000129,2.6292572,1.582,3790.0,8.44711,469.737,1296.0,5933.0,4.21,1.35,1667974468075555456,1.6679744680755553e+18,12.970655,-0.4488,5722.8984,4.2063,0.007,0.0032,0.0059,3.9425,MARCS,,,,,1.4841646,2.11362,1.012826,10.0784445,660.7431,654.88983,666.8906,-0.4049457662671338,,-0.4049457662671338,cal_phot,1,0,G
3871.01,TIC 165468291,PC,175.145084,28.549579,4829.673642000184,4.754432,2.147,13130.0,11.4372,158.463,988.0,5491.7,4.47,0.94,4019074230586116608,4.0190742305861166e+18,12.83396,0.0945,5440.7695,4.4047,0.0196,0.0085,0.0161,5.0005,MARCS,,,,,0.98499084,0.7645557,0.86261666,,371.93063,369.41483,374.31866,0.3654675767489108,,0.3654675767489108,cal_phot,1,0,G
3874.01,TIC 154105890,PC,210.513462,71.32676,4826.349903999828,5.5822739,1.463,7390.0,11.6541,64.0979,788.0,5997.0,4.29,1.25,1675223067201128832,1.675223067201129e+18,13.463468,-0.1422,5925.6313,4.2361,0.0813,0.037,0.0689,4.0964,MARCS,,,,,1.3072479,1.7754629,1.0128796,9.032,759.3196,753.47736,764.19305,-0.1088182319535875,,-0.1088182319535875,cal_phot,1,0,G
3875.01,TIC 153978165,PC,204.080277,68.517361,4829.383448000066,6.0835972,2.133,8460.0,12.0351,102.465,886.0,5579.0,4.25,1.22,1684949823800742272,1.6849498238007424e+18,12.482395,0.4669,5769.149,4.4432,0.1271,0.0559,0.1058,4.4433,MARCS,,,,,1.1183169,1.2461578,0.9785273,8.533263,395.92062,394.11462,397.40952,0.6371641978531626,,0.6371641978531626,cal_phot,1,0,G
3877.01,TIC 144310492,PC,170.454473,33.991382,4087.968884999864,4.1225477,2.206,5760.0,12.0574,257.46,1115.0,5662.2,4.06,1.55,759209995840837248,7.592099958408372e+17,12.356513,0.0932,5605.4287,4.2095,0.0017,0.0008,0.0015,3.9045,MARCS,,,,,1.506727,2.0192416,0.98649305,11.416028,492.43085,488.4067,496.36118,0.3717825435930528,,0.3717825435930528,cal_phot,1,0,G
3879.01,TIC 139086171,PC,184.624586,34.897976,4823.3451539999805,4.8104679,2.547,1940.0,4.19665,167.688,1002.0,5332.3,4.47,0.92,4029081538745348992,4.029081538745349e+18,11.796649,,,,,,,,,0.09,0.12,,00000010000009999999900999999999999999999,,,,,199.78311,199.05649,200.42868,,0.12,0.0604701017715046,a_spec,1,0,G
388.01,TIC 422655579,KP,29.263451,0.758825,3580.142818000168,2.9036816,5.0469369,4642.2749148,14.913823,3384.6096881,1945.3461862,6059.0,3.92334,2.14325,2507901914613201024,2.507901914613201e+18,10.5685425,-0.0657,6121.359,3.9625,0.0818,0.037,0.0694,2.6936,PHOENIX,0.02,0.34,-0.15,00000000000009921990100999900999999999999,2.1071062,5.6173368,1.409046,2.9822483,350.75418,347.29413,354.09302,0.171899729627511,0.34,0.19,f_spec,0,0,F
3880.01,TIC 138973825,PC,188.180754,34.49481,4092.516991999932,2.1614819,1.076,6340.0,8.10367,108.567,899.0,4501.0,4.41,0.87,1518154326479765504,1.5181543264797655e+18,13.746363,-0.4474,4590.7974,4.4155,0.3718,0.1524,0.2859,6.063,MARCS,,,,,0.85552233,0.29157847,,,279.41382,274.28632,285.2068,-1.2490698421972497,,-1.2490698421972497,cal_phot,1,0,K
3881.01,TIC 136998882,PC,196.844286,44.377372,4825.7502279998735,3.3401814,2.452,4960.0,8.19874,332.424,1189.0,5508.5,4.31,1.14,1529642711162756864,1.5296427111627569e+18,12.606216,0.3009,5512.308,4.4042,0.0771,0.0335,0.0635,4.7148,MARCS,0.03,0.52,,00000010000009999999999999999999999999999,1.1048111,1.0008328,0.91011274,12.449751,378.65656,377.26428,380.2096,0.524891193362985,0.52,0.5006222487628106,a_spec,1,0,G
3882.01,TIC 101643582,APC,183.961977,47.427994,4091.543804000132,2.071333,2.282,1920.0,6.35115,1179.85,1632.0,6004.0,4.17,1.44,1545216189561870208,1.5452161895618703e+18,12.274979,-0.1521,5976.6953,4.1531,0.0008,0.0004,0.0007,3.806,PHOENIX,0.08,0.22,,00000010000009999999900999999999999999999,1.3761097,2.1760812,1.1228307,5.548166,492.03436,488.30737,495.466,0.1113294513768883,0.22,0.1672888600132904,a_spec,1,0,F
3884.01,TIC 86263325,CP,181.571834,12.507026,4823.499824000057,4.5445569,1.462,30740.0,5.7177,5.65747,429.0,3192.0,4.92,0.3,3919169687804622336,3.9191696878046223e+18,14.246237,0.001,3126.2878,4.8663,0.0004,0.0002,0.0003,11.0283,MARCS,,,,,0.3222447,0.008644338,,,43.332134,43.28908,43.37981,-1.9085140155268825,,-1.9085140155268825,cal_phot,1,0,M
3887.01,TIC 21549805,PC,181.518741,41.471434,4825.342879999895,4.2441117,3.771,7540.0,14.06,671.867,1418.0,6034.0,4.1,1.57,1536974014177191424,1.5369740141771914e+18,13.118342,-0.1023,5860.122,4.1707,0.001,0.0004,0.0008,3.6331,MARCS,,,,,1.5839235,2.6666906,1.0850533,7.6078453,802.4452,794.7297,809.443,0.1210137758979237,,0.1210137758979237,cal_phot,1,0,F
3888.01,TIC 18067025,PC,184.759891,36.609641,4828.932316000108,5.3298577,1.95,9330.0,8.01139,46.3832,727.0,4773.0,4.52,0.8,1531511193733914752,1.5315111937339146e+18,13.697905,0.1851,4745.3613,4.5517,0.0377,0.0154,0.0294,6.1897,MARCS,,,,,0.79352325,0.28631222,,,314.68054,313.0565,316.2063,0.0948859929329752,,0.0948859929329752,cal_phot,1,0,K
3889.01,TIC 950525831,PC,180.258934,55.846201,4802.02556299977,2.5228506,2.15,21300.0,12.9082,307.773,1166.0,5294.0,4.56,0.84,1573816690319230080,1.57381669031923e+18,12.932304,-0.0453,5369.5547,4.5567,0.1135,0.0493,0.0928,5.4657,MARCS,,,,,0.83082336,0.51171064,0.91125613,2.393996,305.11655,303.68298,306.4505,-0.0427269469207335,,-0.0427269469207335,cal_phot,1,0,G
3891.01,TIC 459215281,PC,197.145209,55.051338,4826.4354039998725,2.7694074,2.692,1010.0,3.02805,551.573,1350.0,5269.6,4.44,0.94,1564343676091924608,1.5643436760919245e+18,12.900649,0.0792,5219.2827,4.4662,0.0304,0.013,0.0246,5.3018,MARCS,-0.09,0.37,,00000020000009999999999999999999999999999,0.93350965,0.5829589,,,327.83548,326.74557,329.14124,0.2063032916591805,0.37,0.4252282879075635,a_spec,1,0,G
3892.01,TIC 3896759,PC,171.432632,18.118831,4830.10141699994,4.5808535,3.488,11480.0,12.4319,328.68,1186.0,5528.7,4.31,1.14,3977004579245225216,3.977004579245225e+18,12.462907,0.012,5462.449,4.3706,0.0126,0.0055,0.0104,4.6968,MARCS,,,,,1.1091192,0.97843266,0.91366494,12.111393,355.59985,353.37994,357.84955,0.2449232132613179,,0.2449232132613179,cal_phot,1,0,G
3893.01,TIC 458424950,PC,177.581251,37.916071,4822.5522320000455,9.0576962,2.37,3430.0,4.28974,79.0884,830.0,4485.0,4.57,0.72,4032882314219937792,4.032882314219938e+18,13.541017,-0.0231,4414.9526,4.5483,0.0743,0.0296,0.0563,6.7282,MARCS,,,,,0.74347353,0.1888352,,,220.74916,219.98563,221.5419,-0.3216215978075583,,-0.3216215978075583,cal_phot,1,0,K
3895.01,TIC 3808740,PC,169.689872,21.617204,4831.070543000009,6.6713748,3.299,7480.0,9.63035,162.655,994.0,5614.5,4.35,1.11,3991043182364118272,3.991043182364118e+18,13.214452,0.172,5509.174,4.3145,0.0196,0.0086,0.0162,4.6558,MARCS,,,,,1.1180708,1.0324401,,,516.35736,512.4995,519.77783,0.4417057891815503,,0.4417057891815503,cal_phot,1,0,G
3896.01,TIC 445837596,PC,187.93024,63.908546,4801.3223839998245,4.3773113,2.329,1430.0,2.97425,144.988,966.0,5127.0,4.63,0.75,1583849390325152512,1.5838493903251525e+18,12.2257,-0.0708,5110.907,4.5671,0.0915,0.039,0.0737,5.8559,MARCS,0.29,-0.09,,00000010000009999999999999999999999999999,0.76676726,0.3608536,0.8629398,0.5232056,182.76053,182.48488,183.03804,-0.0968379501955798,-0.09,-0.2957457720558524,a_spec,1,0,K
3898.01,TIC 450337675,PC,199.816742,18.914216,4845.057053999975,8.6789911,3.865,9700.0,11.1545,135.622,950.0,5693.8,4.35,1.12,3938880667115140736,3.9388806671151406e+18,13.8946295,-0.2842,5501.8267,4.3531,0.0008,0.0004,0.0007,4.6642,PHOENIX,,,,,1.1312568,1.0555018,,,709.1006,697.30884,719.55084,0.0600400541429933,,0.0600400541429933,cal_phot,1,0,G
3899.01,TIC 441697509,PC,213.902139,57.821472,4118.99175899988,5.2077671,2.369,850.0,2.66176,144.63,966.0,5522.5,4.5,0.92,1611565329682814720,1.6115653296828147e+18,11.552196,-0.0846,5537.446,4.4481,0.061,0.0269,0.0504,5.0815,MARCS,0.18,-0.05,,00000010000009999999900999999999999999999,0.9005223,0.68770236,0.94422454,4.1770434,191.89316,191.40678,192.49141,0.0150342169276372,-0.05,-0.1730842790589669,a_spec,1,0,G
3901.01,TIC 357373216,PC,218.336542,52.385972,4848.957256999798,9.546972,2.112,17300.0,12.4743,33.8682,672.0,5834.0,4.54,0.91,1605040587165425152,1.6050405871654252e+18,13.741839,-0.327,5667.926,4.4221,0.0108,0.0049,0.009,4.9558,MARCS,,,,,0.9479118,0.835388,0.97786283,4.0859284,591.0128,587.6658,594.88184,-0.2286284171100476,,-0.2286284171100476,cal_phot,1,0,G
3902.01,TIC 310094771,PC,216.757304,28.495762,4857.091620999854,2.9406027,1.167,9820.0,10.835,168.01,1003.0,5464.2,4.44,0.97,1283754733953742720,1.2837547339537428e+18,13.859908,-0.0691,5356.6323,4.439,0.0028,0.0012,0.0023,5.0859,MARCS,,,,,0.97891814,0.71155435,,,572.4139,567.49725,577.66595,0.1411257703436574,,0.1411257703436574,cal_phot,1,0,G
3903.01,TIC 288434231,PC,202.906801,45.622497,4827.241435999982,14.8496574,4.287,8710.0,9.3235,70.8112,808.0,5296.6,4.43,0.96,1550079368147978112,1.5500793681479782e+18,13.9060335,0.0834,5255.649,4.446,0.0212,0.0091,0.0172,5.166,MARCS,,,,,0.9530771,0.6212148,,,541.1632,536.74475,544.75214,0.2683567496860806,,0.2683567496860806,cal_phot,1,0,G
3904.01,TIC 233462817,APC,211.700645,51.992007,4842.336571000051,10.1614815,1.259,3230.0,7.66646,23.4406,612.0,6297.0,4.34,1.24,1512692949146107520,1.5126929491461074e+18,11.733022,-0.3939,6112.198,4.181,0.0035,0.0016,0.003,3.8562,MARCS,0.23,-0.13,,00022220000009999999900999999999999999999,1.2944872,2.1097226,1.1375107,4.1725726,374.16876,372.4882,376.09622,-0.3365344584158906,-0.13,-0.2900119218817894,a_spec,1,0,F
3907.01,TIC 165723070,PC,231.249864,57.815109,4881.521100999787,1.7213564,2.035,11890.0,10.674,559.726,1355.0,5072.0,4.42,0.95,1602604309916239872,1.60260430991624e+18,13.409457,0.3751,5022.16,4.4863,0.0164,0.0068,0.0131,5.543,MARCS,,,,,0.9178925,0.48277766,,,373.67114,372.1409,375.17493,0.414628202332084,,0.414628202332084,cal_phot,1,0,K
3909.01,TIC 161003569,PC,222.163355,53.834829,4855.544439000078,3.5115357,3.527,9290.0,12.81,569.545,1360.0,5490.8,4.16,1.35,1606385461684901760,1.606385461684902e+18,12.84656,0.3347,5472.4653,4.2072,0.0024,0.001,0.002,4.353,MARCS,,,,,1.2998922,1.3659093,,,505.72183,503.01727,507.9157,0.5991375700294966,,0.5991375700294966,cal_phot,1,0,G
391.01,TIC 382391899,KP,43.688074,-10.898024,4336.669460999779,1.9550932,1.78762,19634.9908668,13.1406834,690.3398082,1307.3307576,5400.0,4.53926,0.873418,5160557726183065984,5.160557726183066e+18,11.544436,0.113,5361.5547,4.4718,0.0172,0.0074,0.0141,5.2425,MARCS,0.01,0.37,,00000010000009999999999999999999999999999,0.89893556,0.6018585,0.86446184,10.645073,181.27301,180.7169,181.8278,0.2865349085274254,0.37,0.3635934669856103,a_spec,1,0,G
3910.01,TIC 158617175,PC,223.609501,59.101988,4853.227148000151,5.7158895,2.437,22050.0,12.3206,76.4949,823.0,5224.0,4.56,0.82,1614358638973049088,1.614358638973049e+18,12.580459,0.0341,5270.037,4.5473,0.1058,0.0455,0.086,5.5457,MARCS,-0.02,0.06,,00000011000009999999999999999999999999999,0.81302166,0.45990404,0.8899466,2.7564728,245.09947,244.39833,245.76805,0.0582952649444942,0.06,0.0726531975481704,a_spec,1,0,G
3911.01,TIC 158497525,PC,220.037779,54.137281,4844.077572000213,9.3517097,2.682,1590.0,3.52814,47.221,730.0,5298.6,4.52,0.86,1606873129452095360,1.6068731294520955e+18,12.147007,-0.0602,5163.694,4.4767,0.0073,0.0031,0.0059,5.4372,MARCS,0.17,0.21,,00000010000009999999999999999999999999999,0.90003467,0.5198392,0.84104645,11.5295515,218.93575,218.407,219.5724,0.0640845177030529,0.21,0.0941661913662775,a_spec,1,0,G
3912.01,TIC 156648452,CP,215.801496,24.076564,4854.370442000218,3.4936188,3.355,9730.0,14.2355,628.664,1394.0,5779.5,4.15,1.42,1255520718461480960,1.255520718461481e+18,12.297648,-0.0327,5694.083,4.2388,0.0012,0.0005,0.001,3.9897,MARCS,0.18,0.07,,00000020000009999999999999999999999999999,1.4080441,1.8778265,0.9873792,10.959243,460.50632,458.13156,463.4145,0.2077530572356284,0.07,-0.0530842790589669,a_spec,0,0,G
3913.01,TIC 155898758,PC,218.874035,48.083929,4854.087392999791,4.0384773,1.185,8110.0,7.98387,17.0069,565.0,4180.4,4.42,0.83,1591268310674338560,1.5912683106743386e+18,13.313613,0.7862,4575.2915,4.6344,0.4253,0.167,0.3195,6.6755,MARCS,,,,,0.707151,0.19811116,0.721708,10.892542,185.58557,185.2664,185.87268,-0.1965069052632631,,-0.1965069052632631,cal_phot,1,0,K
3915.01,TIC 81247877,PC,205.488716,17.300066,4855.491692000069,2.2012625,2.175,25690.0,13.6145,387.574,1236.0,5177.8,4.56,0.81,1247512597319752576,1.2475125973197527e+18,12.899617,,,,,,,,,-0.1,0.08,,00100021000009999999999999999999999999999,,,,,276.24707,275.1324,277.4426,,0.08,0.1410894787202141,a_spec,1,0,K
3916.01,TIC 68074302,PC,220.726649,41.368472,4852.74440400023,3.4014954,1.959,7370.0,9.32202,313.317,1172.0,6005.0,4.43,1.06,1489691097173797888,1.489691097173798e+18,13.32871,-0.5767,5845.2715,4.3605,0.0299,0.0137,0.0253,4.4822,MARCS,,,,,1.1178908,1.2800442,0.9896821,7.9049897,601.3296,597.136,605.75183,-0.6143060006641888,,-0.6143060006641888,cal_phot,1,0,F
3918.01,TIC 23815847,PC,210.205727,39.300051,4858.328329000156,3.0654283,2.194,5850.0,10.6174,264.883,1123.0,5236.0,4.12,1.35,1496037650087948160,1.4960376500879483e+18,13.979903,0.0789,5121.9795,4.2971,0.0055,0.0023,0.0044,4.6934,MARCS,,,,,1.351912,1.1302714,,,749.7493,741.1888,756.61865,0.2780240044771763,,0.2780240044771763,cal_phot,1,0,G
3919.01,TIC 23769326,PC,208.944753,40.391806,4849.831970000174,7.4332642,3.051,6000.0,10.213,184.322,1026.0,6227.0,4.28,1.32,1497132660589966976,1.4971326605899668e+18,12.701433,-0.0396,6018.8477,4.2174,0.0014,0.0006,0.0012,3.8703,MARCS,0.04,0.13,,00000020000009999999999999999999999999999,1.3666215,2.2049406,1.1306746,5.1786175,605.7993,601.6962,609.4669,0.2231371348056779,0.13,0.1040582815321536,a_spec,1,0,F
3931.01,TIC 421336001,PC,296.833901,59.640713,5563.485355000012,7.6644,4.1888923,8534.5638357,9.9098801,175.3654356,928.1234573,5694.0,4.41,1.04215,2235987191508939904,2.23598719150894e+18,13.890785,0.0314,5650.869,4.3563,0.0798,0.0355,0.0665,4.6484,MARCS,,,,,1.0706322,1.0516387,0.9333913,10.571334,697.9155,691.0052,704.113,0.3205326413217743,,0.3205326413217743,cal_phot,1,0,G
3932.01,TIC 408094424,APC,326.267189,64.067347,5016.877536000218,2.4892754,1.513,2750.0,15.5724,660.426,1412.0,6285.0,3.65,2.76,2217504396747735296,2.217504396747736e+18,11.818089,-0.2652,5974.327,3.6814,0.5247,0.2376,0.4395,2.2955,MARCS,,,,,2.8391864,9.252662,1.5444363,2.4561164,669.3149,665.24243,673.8971,0.1407690908931766,,0.1407690908931766,cal_phot,1,0,F
3937.01,TIC 367425982,PC,334.133015,66.860571,5602.855669000186,1.6923573,1.9912433,20172.9323968,12.7696702,762.5979736,1340.2742114,5287.0,4.5,0.88876,2218985752448252672,2.218985752448253e+18,13.541974,0.2279,5130.842,4.5008,0.2957,0.1242,0.236,5.5003,MARCS,,,,,0.88408047,0.49132568,,,364.33224,362.91357,365.932,0.2797073497239787,,0.2797073497239787,cal_phot,1,0,G
3942.01,TIC 345329200,PC,355.725774,58.452426,5021.06881499989,3.1082514,1.5649451,5659.4686877,13.7608011,1763.4216575,1652.7561891,6413.0,4.17,1.5486799,1998963683208142592,1.9989636832081423e+18,13.468637,-0.4156,6179.3687,4.0808,1.0361,0.4681,0.8596,3.5068,MARCS,,,,,1.5303886,3.0390768,1.2261237,3.8490434,675.608,670.27515,681.3366,0.157399052866935,,0.157399052866935,cal_phot,1,0,F
3943.01,TIC 343330330,PC,309.768437,61.459062,5017.550846000202,5.5613023,5.64,2200.0,10.4506,713.503,1439.0,5607.0,3.72,2.27,2195045742178973440,2.1950457421789727e+18,13.201907,-0.0176,5373.621,3.7887,0.6115,0.2581,0.487,3.1988,PHOENIX,,,,,2.1922593,3.5716228,1.1812768,6.0534763,759.4894,754.56195,764.68,0.2235882264950115,,0.2235882264950115,cal_phot,1,0,G
3945.01,TIC 336824844,PC,334.990313,62.656666,5052.0289590000175,4.4638411,1.556,3791.0,9.59744,78.9834,830.0,5472.0,4.11,1.42,2204978043033805568,2.2049780430338056e+18,13.169832,-0.1194,5686.9194,4.1205,0.6296,0.2734,0.5116,4.0387,PHOENIX,,,,,1.3476521,1.6927198,0.9670922,11.669096,516.3013,513.5407,518.78156,0.2409466837554716,,0.2409466837554716,cal_phot,1,0,G
3947.01,TIC 336092760,PC,333.725864,62.858737,5072.727593999822,6.7716021,6.279,4580.0,16.5311,831.07,1495.0,6136.0,3.67,2.62,2205036553363785472,2.2050365533637847e+18,13.536023,0.1017,6731.508,3.8719,1.4726,0.6663,1.23,2.0014,MARCS,,,,,2.3720453,9.17837,1.5873761,1.8847647,1090.7188,1077.9177,1105.1227,0.471987502253082,,0.471987502253082,cal_phot,1,0,F
3949.01,TIC 334493051,PC,331.227588,64.463751,5048.384085000027,2.2297524,2.498,8798.0,10.5562,970.705,1555.0,5846.0,4.32,1.17,2218091505900118528,2.2180915059001185e+18,14.02845,-0.2318,5815.939,4.2506,0.707,0.3146,0.5824,4.3156,MARCS,,,,,1.1797848,1.4335942,1.0033431,8.191453,684.27496,679.10236,690.178,0.1260388469112593,,0.1260388469112593,cal_phot,1,0,G
3956.01,TIC 309849817,PC,229.220096,51.397855,4883.7087240000255,2.6686464,1.249,7370.0,12.9106,332.941,1190.0,5227.0,4.48,0.9,1595791907669266944,1.595791907669267e+18,13.603961,0.2248,5159.027,4.4942,0.0116,0.0049,0.0094,5.4431,MARCS,,,,,0.89349496,0.51071286,,,425.8679,423.80533,428.1284,0.3402091123521598,,0.3402091123521598,cal_phot,1,0,G
3958.01,TIC 279383896,PC,349.685957,63.250498,5031.071396999992,12.0031646,5.2145528,5497.3001958,10.9265063,234.5768031,998.1389779,6362.0,4.25,1.40388,2015357191117217920,2.0153571911172173e+18,11.968728,-0.3111,6297.914,4.1569,0.2633,0.1211,0.2249,3.5386,PHOENIX,0.17,0.12,,00000020000009999999999999999999999999999,1.3934213,2.7511022,1.2134415,3.1685317,431.9793,429.87274,433.72293,0.0638615558870799,0.12,0.0041661913662775,a_spec,1,0,F
396.01,TIC 178155732,CP,42.984978,-30.814061,4287.537696999963,5.9739124,3.1235464,232.5621027,2.3917735,488.0089226,1198.7446729,6308.31,4.438,1.2845,5064574724769475968,5.064574724769476e+18,6.264977,-0.5144,6189.642,4.1511,0.0,0.0,0.0,3.7469,MARCS,0.21,-0.23,-0.17,00000000000009900000000999900000099999992,1.328637,2.3341973,1.1695125,3.6220214,31.682434,31.645517,31.710829,-0.4697379198341914,-0.23,-0.4,f_spec,1,1,F
396.02,TIC 178155732,CP,42.984978,-30.814061,4336.271279999986,3.58529,2.495,180.0,1.77141,646.628,1404.0,6308.31,4.438,1.28,5064574724769475968,5.064574724769476e+18,6.264977,-0.5144,6189.642,4.1511,0.0,0.0,0.0,3.7469,MARCS,0.21,-0.23,-0.17,00000000000009900000000999900000099999992,1.328637,2.3341973,1.1695125,3.6220214,31.682434,31.645517,31.710829,-0.4697379198341914,-0.23,-0.4,f_spec,1,1,F
396.03,TIC 178155732,CP,42.984978,-30.814061,4284.261055000126,11.2304605,3.6009978,208.629137,2.0754665,210.3340005,971.2859803,6308.31,4.438,1.2845,5064574724769475968,5.064574724769476e+18,6.264977,-0.5144,6189.642,4.1511,0.0,0.0,0.0,3.7469,MARCS,0.21,-0.23,-0.17,00000000000009900000000999900000099999992,1.328637,2.3341973,1.1695125,3.6220214,31.682434,31.645517,31.710829,-0.4697379198341914,-0.23,-0.4,f_spec,1,1,F
