toi,tid,tfopwg_disp,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,Gaia_DR3_ID,Fe_H
7111.01,TIC 200465781,PC,338.88337,45.834178,7.0634276,2.056,5286.0,11.2092,102.801,887.0,6354.0,4.28,1.34,Gaia DR3 5069375123813396736,
7113.01,TIC 335624180,PC,332.920933,60.758124,4.6351977,3.856,11113.0,15.825,449.395,1282.0,5691.0,4.05,1.57,Gaia DR3 5069375123813396736,
7115.01,TIC 361944563,APC,341.109394,54.202131,0.8738186,1.229,5487.0,10.2138,1547.44,1747.0,5838.0,4.24,1.29,Gaia DR3 5069375123813396736,0.02800000086426735
7116.01,TIC 325908483,PC,331.513815,48.341954,18.9438583,4.108,12167.0,10.0797,28.1157,641.0,5583.0,4.47,0.95,Gaia DR3 5463620720353380352,
712.01,TIC 150151262,CP,92.936106,-65.825839,9.531366,1.673,916.0,2.24794,19.4095,584.0,4504.0,4.58833,0.72,Gaia DR3 4960029654503682560,
712.02,TIC 150151262,CP,92.936106,-65.825839,51.6991421,4.371,1339.0,2.45531,2.70562,357.0,4504.0,4.58833,0.72,Gaia DR3 4960029654503682560,
712.03,TIC 150151262,FA,92.936106,-65.825839,53.746482,5.592988,1557.541816,3.263156,3.3582641,345.2617451,4504.0,4.58833,0.842645,Gaia DR3 4960029654503682560,
712.04,TIC 150151262,CP,92.936106,-65.825839,84.83869,5.194,1020.0,2.03857,1.21501,292.0,4504.0,4.58833,0.72,Gaia DR3 4960029654503682560,-0.23999999463558197
7120.01,TIC 64198376,PC,321.742552,52.161352,3.1739167,3.65,2669.0,17.4128,3458.24,2136.0,7099.0,3.64,3.17,Gaia DR3 4743202418157051008,
7121.01,TIC 469436001,FP,307.653516,57.822497,0.9739887,1.594,2904.0,21.8604,25053.9,3504.0,7357.0,4.08,1.95,Gaia DR3 2477420772231639808,
7123.01,TIC 277853911,PC,321.031993,53.753129,0.3075961,0.49,124509.0,17.2274,117.396,917.0,3257.0,4.86,0.37,Gaia DR3 5028012114851693696,
7124.01,TIC 345596003,PC,356.180508,56.843339,2.6414334,2.508,19204.0,13.6255,580.045,1367.0,5753.0,4.4,1.06,Gaia DR3 3189090256110686208,
7125.01,TIC 272829240,PC,356.773197,60.249859,21.7276636,2.924,43934.0,8.18265,1.32008,298.0,3437.0,4.83,0.4,Gaia DR3 3272193853198375680,
7126.01,TIC 344855300,PC,354.944277,58.00075,3.2966077,3.965,4963.0,14.8596,1459.72,1722.0,6259.0,3.87,2.12,Gaia DR3 3131969626318532480,
7127.01,TIC 256418577,PC,15.554384,62.013217,3.3683989,4.63,3874.0,13.3562,2907.88,2045.0,6902.0,3.85,2.41,Gaia DR3 3241645571888331648,
7129.01,TIC 434086605,PC,342.317208,61.201293,8.8204144,7.63,4100.0,11.5324,553.234,1351.0,5672.0,3.81,2.07,Gaia DR3 2997312063605005056,0.4399999976158142
713.01,TIC 167600516,PC,102.021376,-65.624257,35.9993588,4.1814011,1086.7362497,2.2253394,3.7788536,355.5983746,4316.7,4.60858,0.651075,Gaia DR3 2997312063605005056,0.36000001430511475
713.02,TIC 167600516,PC,102.021376,-65.624257,1.8715209,1.0213466,255.7891339,1.0618157,194.7571992,952.7810913,4316.7,4.60858,0.651075,Gaia DR3 2997312063605005056,0.5199999809265137
7130.01,TIC 434270112,PC,342.713199,64.970472,1.2433877,1.65,2757.0,8.07577,2274.15,1923.0,6488.0,4.22,1.47,Gaia DR3 3319676121109405312,
7132.01,TIC 404898080,PC,323.783634,64.077414,1.4716633,1.23,9168.0,21.4506,997.016,1565.0,5298.0,4.34,1.07,Gaia DR3 3106950518408207872,
7133.01,TIC 420018238,PC,10.787342,62.362882,3.8282053,3.891,4275.0,11.9804,1269.85,1663.0,6455.0,3.93,2.05,Gaia DR3 3130926262802085632,
7135.01,TIC 188539008,PC,237.222993,35.398017,10.6185545,1.537,10466.0,12.568,18.9483,581.0,5925.9,4.32,1.19,Gaia DR3 3104755515239745024,
7137.01,TIC 161687209,FP,236.054241,58.553688,1.2529962,1.083,14080.0,19.179,382.546,1232.0,4220.0,4.51,0.75,Gaia DR3 3319557137630089600,
7138.01,TIC 269514008,PC,350.58587,60.754699,5.4149624,1.24,4028.0,16.1825,155.146,983.0,7979.0,3.84,2.75,Gaia DR3 2984582227215748864,-0.07999999821186066
7139.01,TIC 269330087,PC,350.306271,65.257695,3.8850223,1.209,6113.0,11.9861,192.359,1037.0,7162.0,4.3,1.48,Gaia DR3 2984582227215748864,-0.03999999910593033
714.01,TIC 219195044,PC,92.392417,-53.822988,4.3239329,1.5783127,977.2224915,1.5008877,23.7735564,563.1748972,3782.0,4.438,0.473141,Gaia DR3 2984582227215748864,-0.029999999329447746
714.02,TIC 219195044,PC,92.392417,-53.822988,10.1775475,2.0401655,943.2876093,1.5705443,7.5929156,423.3717664,3782.0,4.438,0.473141,Gaia DR3 2984582227215748864,-0.07999999821186066
7140.01,TIC 371909591,PC,349.021766,59.019516,5.1879527,5.979,3524.0,14.8534,1933.52,1847.0,6617.0,3.66,2.9,Gaia DR3 2984582227215748864,-0.03999999910593033
7141.01,TIC 235717158,PC,254.662151,83.271745,2.4141149,1.329,10760.0,5.83132,29.5308,649.0,3438.0,4.64,0.61,Gaia DR3 2984582227215748864,-0.029999999329447746
7142.01,TIC 263723781,PC,250.44698,14.772788,6.5433068,3.114,26297.0,16.0666,102.868,887.0,5295.0,4.34,1.07,Gaia DR3 3031452930449387904,
7143.01,TIC 408548144,PC,92.381859,85.820703,1.1376981,1.02,1217.0,2.77467,349.377,1204.0,4244.0,4.52,0.74,Gaia DR3 3037530961999650688,
7144.01,TIC 400235555,PC,263.053897,14.26805,0.5289141,1.087,2503.0,6.67772,3529.75,2147.0,5739.6,4.2,1.34,Gaia DR3 3032656414642552192,
7145.01,TIC 8416274,PC,246.09856,32.029436,23.2471066,2.031,12754.0,13.9025,8.76779,479.0,5839.1,4.45,1.01,Gaia DR3 3034295992636104832,
7146.01,TIC 402848417,PC,17.742424,82.221473,28.4664618,5.958,4267.0,9.21955,36.4134,684.0,5888.0,4.09,1.54,Gaia DR3 5611714903584360960,
7147.01,TIC 405542683,PC,256.753952,38.784588,1.3473988,0.444,11164.0,9.67861,20.22,590.0,3576.0,4.6158,0.64,Gaia DR3 5711409886308248320,
7148.01,TIC 351599985,PC,254.146881,22.569607,1.3432587,1.534,2215.0,3.99294,663.13,1413.0,5031.1,4.48,0.87,Gaia DR3 5599157484360756608,
7149.01,TIC 459323923,CP,244.738466,19.175812,2.6520679,1.53,126188.0,11.2606,15.7673,555.0,3247.0,4.88,0.34,,
715.01,TIC 271971130,CP,113.852328,-73.577409,19.2879579,2.1841643,4773.5508832,1.7145308,0.7212871,235.0427129,3075.0,4.438,0.229824,Gaia DR3 3136153272360284160,
7150.01,TIC 352284958,PC,19.247141,71.093647,0.8818115,1.558,2067.0,9.47171,4304.47,2256.0,6571.0,3.91,2.14,Gaia DR3 5577876127557954944,
7151.01,TIC 331619598,PC,69.641701,74.30934,7.1467369,3.913,1157.0,3.63858,412.052,1255.0,6252.0,4.4,1.15,Gaia DR3 5598492726505196544,
7153.01,TIC 154869806,PC,190.256094,88.082025,27.6174987,4.509,2176.0,3.92928,17.4356,569.0,5469.0,4.51,0.9,Gaia DR3 2930813119327676416,
7154.01,TIC 377622130,PC,264.570314,15.213537,8.8600515,2.493,10563.0,9.20623,45.247,722.0,5481.0,4.45,0.97,Gaia DR3 5615712624780190976,
7155.01,TIC 468350765,PC,12.445448,79.287855,3.8949005,2.171,1071.0,2.15693,116.253,914.0,4718.0,4.66,0.67,Gaia DR3 3047639597036240512,
7156.01,TIC 376354189,PC,45.280234,69.916053,1.9299641,0.37,26801.0,11.758,2.99687,366.0,3554.0,4.78,0.46,Gaia DR3 3211188618762023424,-0.07000000029802322
7157.01,TIC 469523619,PC,318.005408,59.032739,1.1838063,1.233,1853.0,9.29553,6017.49,2453.0,8996.0,4.14,2.11,Gaia DR3 3211188618762023424,-0.05000000074505806
7158.01,TIC 431033767,PC,334.678618,53.781393,3.338577,3.519,3620.0,11.9188,2475.81,1965.0,7482.0,4.02,2.13,Gaia DR3 3211188618762023424,-0.07000000029802322
716.01,TIC 119081096,FP,136.238912,-18.502674,0.83707,2.497,2745.5,2.98849,2645.93,1998.0,3776.0,4.72,0.52,Gaia DR3 3211188618762023424,-0.3009999990463257
7161.01,TIC 415461195,PC,337.314049,56.014714,3.8285502,5.248,2531.0,12.7621,3360.36,2121.0,7075.0,3.74,2.8,Gaia DR3 3211188618762023424,
7162.01,TIC 341005781,PC,314.724621,59.595297,8.6393678,2.325,22505.0,8.17498,6.46156,444.0,3468.0,4.68,0.56,Gaia DR3 3211188618762023424,
7163.01,TIC 343774169,PC,341.716965,54.011837,5.3913891,1.995,4086.0,4.28654,79.5918,832.0,5179.0,4.68,0.71,Gaia DR3 3211188618762023424,-0.05000000074505806
7164.01,TIC 326470400,FP,210.09769,-61.7412,736.5528811,4.735,1432.0,3.13923,0.22955,192.0,5659.0,4.57,0.86,Gaia DR3 3211188618762023424,-0.05000000074505806
7165.01,TIC 239277658,KP,300.102351,45.762192,3.2509657,3.2261161,7218.2612358,12.8297161,1175.136445,1493.2819769,5757.0,4.09896,1.49959,Gaia DR3 3211188618762023424,-0.05000000074505806
7166.01,TIC 288421619,PC,320.680636,8.889398,12.9228111,1.5980207,8723.2564459,2.1004549,1.1580614,264.5773396,3166.0,5.02476,0.223377,Gaia DR3 5600620762539891456,
7167.01,TIC 456482025,PC,0.099291,16.493828,13.723753,2.3593878,3129.0813648,7.707781,182.2286132,937.0740086,6374.4,4.28178,1.34911,Gaia DR3 5613902210168287744,
7168.01,TIC 427685831,KP,348.494793,8.761079,1.7497746,1.8691036,29973.7051609,15.5589079,605.7624942,1265.305351,5087.0,4.50322,0.856841,Gaia DR3 5599415388556103168,
7169.01,TIC 372048733,PC,351.05469,36.817566,3.4375711,3.9255437,10435.0708429,15.0290201,1056.4685689,1454.0652473,5874.0,4.15198,1.43119,Gaia DR3 2929320631068929280,
7170.01,TIC 63100069,PC,117.974778,21.339953,1.917096,1.0402081,4017.0792074,3.5741192,73.898565,747.7884464,3653.0,4.71723,0.523126,Gaia DR3 5565960651329938944,
7171.01,TIC 420191136,PC,338.015396,49.15674,23.5367004,5.715,443.0,3.3862,158.942,989.0,7487.0,4.22,1.69,Gaia DR3 5408810065717403264,
7172.01,TIC 302173245,PC,8.73548,17.056391,2.7547949,2.2653165,1434.2026954,3.7424744,551.092681,1235.7366017,5531.0,4.44591,0.977544,Gaia DR3 5630351350788316672,-0.38600000739097595
7173.01,TIC 268727719,PC,347.956369,65.229824,0.6257352,0.8361985,13403.1636987,9.1590642,420.7449426,1155.1130109,3718.0,4.6571,0.593043,Gaia DR3 5659297884171910400,
7174.01,TIC 25472026,PC,351.681768,50.052375,4.2422767,2.8605497,4728.4740947,14.4051573,1672.3625665,1630.9939837,6223.0,3.94893,1.92379,Gaia DR3 2980298010220642432,
7175.01,TIC 26999884,PC,356.316355,53.750777,2.9944941,3.621007,2479.3671334,15.498003,10706.9138368,2594.393374,7465.0,3.71,3.0202899,Gaia DR3 2980298010220642432,
7177.01,TIC 51768374,PC,337.663459,12.556345,6.8434236,3.179,767.0,2.93142,325.891,1183.0,6060.0,4.38,1.14,Gaia DR3 2980298010220642432,
7178.01,TIC 419877797,PC,337.653386,11.892662,5.2169076,2.299,334.0,2.0097,192.44,1037.0,5966.0,4.39,1.1,Gaia DR3 2980298010220642432,0.03099999949336052
7180.01,TIC 314992600,PC,336.652468,21.460785,3.2607791,3.152,574.0,3.18123,973.545,1556.0,5975.0,4.19,1.39,Gaia DR3 5630851800378805120,
7181.01,TIC 419878733,PC,337.67535,9.158174,5.1794403,4.628,796.0,5.8283,773.896,1469.0,5946.0,3.78,2.21,Gaia DR3 5492656623421637760,
7182.01,TIC 408469564,PC,359.262122,9.784659,14.7126653,3.56,305.0,2.08605,74.4061,818.0,6156.0,4.25,1.34,Gaia DR3 5323768510672696064,
7184.01,TIC 426956677,PC,2.494564,18.77383,1.1976555,1.257,303.0,1.53572,922.814,1535.0,5598.9,4.52,0.91,Gaia DR3 5516850925816335744,
7185.01,TIC 77490011,PC,42.823804,30.281303,2.6881318,0.9223764,22717.9494983,3.537073,10.8896046,463.3111771,3244.0,5.01029,0.232947,Gaia DR3 5493566709811873280,
7186.01,TIC 124895104,PC,288.686,-11.382517,1.7024504,2.913,8210.0,16.0263,2502.63,1970.0,6026.0,3.88,2.0,Gaia DR3 5513248483347189376,
7189.01,TIC 18885659,PC,273.037898,2.188262,2.8890956,2.232,36105.0,12.4627,94.1363,867.0,3643.0,4.66,0.59,Gaia DR3 5621874867755903104,
719.01,TIC 184952758,FP,128.144178,-36.346818,4.109953,4.641,434.0,1.81345,1091.8,1601.0,5653.0,4.46,0.97,Gaia DR3 2988427421239442432,-0.07900000363588333
7191.01,TIC 364007087,PC,266.981369,22.543736,5.6604695,4.651,3523.0,8.32101,536.569,1340.0,5711.0,4.04,1.6,Gaia DR3 2988427421239442432,-0.15000000596046448
7192.01,TIC 123234747,PC,281.245834,44.067393,16.3425332,3.985,748.0,3.45358,512.943,1325.0,5946.0,4.52,0.95,Gaia DR3 5517441230421960704,
7193.01,TIC 325086150,FP,268.665324,3.68699,5.4934218,3.658,18470.0,17.1065,335.209,1192.0,6028.0,4.29,1.25,Gaia DR3 5428989436980044288,
7194.01,TIC 24499407,PC,271.876724,11.330061,4.167309,4.056,7537.0,12.5792,1160.33,1625.0,6552.0,4.17,1.59,Gaia DR3 5324757826310978304,
7195.01,TIC 62682198,PC,269.093655,-0.491936,3.8242663,2.337,20057.0,13.0807,173.28,1010.0,5211.0,4.39,1.0,Gaia DR3 5318119460441663872,
7196.01,TIC 39464158,PC,263.018737,34.379808,2.7998534,1.415,27117.0,12.343,54.1418,755.0,4412.0,4.55,0.73,Gaia DR3 5519850256101401600,
7197.01,TIC 415377888,PC,276.899502,5.453143,2.5122863,2.23,11307.0,15.8933,806.804,1484.0,6156.0,4.14,1.53,Gaia DR3 5424483191652684544,
7198.01,TIC 317170536,PC,280.261211,28.442042,4.2271814,3.25,15027.0,13.559,433.056,1270.0,5913.0,4.31,1.2,Gaia DR3 5423774689545278592,
7199.01,TIC 310586478,PC,284.563342,-12.472988,3.1540886,1.662,23864.0,11.8788,69.3081,803.0,4521.0,4.55,0.74,Gaia DR3 5427185756875659520,
720.01,TIC 131419878,FP,118.037196,-37.799016,3.16043,1.922,203.33,2.38866,616.95,1388.0,6482.3,4.21,1.52,Gaia DR3 2983316311375470976,
7200.01,TIC 205044976,PC,288.992867,-10.525068,5.0660693,2.042,18438.0,12.5338,77.8993,827.0,5269.0,4.4,1.0,Gaia DR3 2983316311375470976,
7202.01,TIC 116262653,PC,268.053549,39.591927,7.7600907,1.477,16068.0,16.1727,27.9358,640.0,5940.0,4.27,1.27,Gaia DR3 2983316311375470976,
7203.01,TIC 44388479,PC,267.339012,12.649502,5.7351935,2.927,18384.0,9.87741,108.999,900.0,5042.0,4.59,0.77,Gaia DR3 2983316311375470976,0.0
7204.01,TIC 71083829,PC,301.736864,-8.701088,3.8080897,2.916,8079.0,11.3715,606.114,1382.0,6343.0,4.26,1.38,Gaia DR3 5516495474321863296,
7205.01,TIC 345009464,PC,296.828282,13.119724,3.4844157,2.963,11801.0,11.7346,572.114,1362.0,5917.0,4.38,1.11,Gaia DR3 5435190716916070912,
7206.01,TIC 120313529,PC,284.597795,38.145812,3.5689392,0.9,3138.0,7.89993,76.3043,823.0,6326.0,4.28,1.35,Gaia DR3 5315360304731362688,
7208.01,TIC 388371132,PC,300.258294,13.392295,3.6366231,3.385,8385.0,12.4438,717.115,1441.0,5978.0,4.16,1.44,Gaia DR3 5361730042966403584,
7209.01,TIC 425706173,PC,288.208639,28.950899,2.6343177,4.765,3792.0,13.5381,7168.32,2563.0,7495.0,3.92,2.39,Gaia DR3 5093541152441483008,
721.01,TIC 38571020,PC,63.199385,-64.347805,12.2877358,4.445,315.0,2.09232,127.181,935.0,6008.62,4.21807,1.3,Gaia DR3 5397086969654628864,
7211.01,TIC 374800835,PC,308.295413,10.706462,10.548504,2.901,7496.0,7.83737,44.0719,717.0,5421.0,4.48,0.92,Gaia DR3 5367144656692497024,
7212.01,TIC 377253700,PC,286.125676,59.85935,75.6979471,6.261,6920.0,6.79508,3.85902,390.0,5422.0,4.49,0.91,Gaia DR3 5407928429192784128,
7213.01,TIC 336264393,PC,281.454859,40.830761,36.9870862,3.771,5950.0,8.83849,16.1862,558.0,6110.1,4.38,1.14,Gaia DR3 5333610685938290048,
7214.01,TIC 251803342,PC,296.93748,-3.802666,8.9093753,4.595,9278.0,13.9451,289.201,1148.0,6375.0,4.11,1.65,Gaia DR3 6366339622389161216,
7216.01,TIC 69436501,PC,291.820807,12.282756,3.1243759,3.93,6498.0,12.9639,1034.01,1579.0,5477.0,3.95,1.71,,
7217.01,TIC 151760597,PC,305.033226,-6.073279,3.9859545,3.729,6488.0,13.1539,563.839,1357.0,5566.0,3.96,1.71,Gaia DR3 5772150967373155712,0.4359999895095825
7218.01,TIC 279331929,PC,299.229685,23.001848,4.9030173,3.098,4872.0,11.3707,284.216,1143.0,5663.0,4.01,1.64,Gaia DR3 5772150967373155712,
7219.01,TIC 242674266,PC,293.952459,-9.613936,2.9069573,1.568,12330.0,13.8539,285.031,1144.0,5744.0,4.28,1.22,Gaia DR3 5772150967373155712,
722.01,TIC 38509907,PC,62.379568,-62.850656,15.3004892,3.1952319,1265.2897827,2.3968761,17.0816408,518.5040418,4082.0,4.63162,0.660762,Gaia DR3 5772150967373155712,
7220.01,TIC 344416349,FP,304.097356,11.829675,7.8365317,2.271,4532.0,16.9425,157.252,986.0,6167.0,3.82,2.21,Gaia DR3 2980377488593201920,
7222.01,TIC 466890210,PC,311.10033,3.037627,5.1869453,4.736,2193.0,10.1814,1024.95,1576.0,6018.0,3.66,2.59,Gaia DR3 6467553309858871808,
7223.01,TIC 157808355,PC,280.255525,38.209442,5.3384038,3.152,4170.0,13.2522,399.203,1245.0,6250.7,3.88,2.1,Gaia DR3 6422566276211752960,
7224.01,TIC 466966249,PC,312.205584,5.082423,5.5698339,3.807,4318.0,8.79181,1060.74,1589.0,6500.0,4.22,1.48,Gaia DR3 6413281828228866432,
7225.01,TIC 209320688,PC,288.713507,9.949236,9.7461668,4.218,3751.0,8.3598,218.681,1071.0,6319.0,4.13,1.6,Gaia DR3 6413281828228866432,
7227.01,TIC 287948915,PC,301.044722,23.66691,2.3593338,2.092,10088.0,10.8435,949.236,1546.0,6613.0,4.49,1.1,Gaia DR3 6413281828228866432,
7228.01,TIC 397653875,PC,288.257373,13.150781,2.9324083,2.758,10392.0,13.5533,2087.79,1883.0,7696.0,4.38,1.44,Gaia DR3 6413281828228866432,
723.01,TIC 177077336,PC,103.243335,-70.641686,1.4178596,1.452,204.0,1.10894,452.395,1284.0,4907.96,4.57809,0.76,Gaia DR3 6413281828228866432,
7230.01,TIC 238239232,PC,298.647053,-8.656845,4.3041912,2.64,19405.0,12.2161,121.87,925.0,4856.0,4.42,0.91,Gaia DR3 6351918844492804352,
7231.01,TIC 89362689,PC,289.7986,28.916802,11.0658881,2.254,13656.0,16.7803,45.0942,721.0,5617.0,4.14,1.4,Gaia DR3 5781074328868235392,
7232.01,TIC 282113152,PC,309.521934,8.418013,3.3221412,1.052,63580.0,20.0829,8.30847,472.0,3300.0,4.77,0.46,Gaia DR3 5490216532240474880,
7234.01,TIC 418629890,PC,300.418972,11.370499,3.4202745,3.766,7438.0,11.984,1117.08,1610.0,6095.0,4.09,1.6,Gaia DR3 5766503394616418176,
7236.01,TIC 374521355,PC,305.811945,6.004746,4.626302,3.09,11063.0,11.742,374.784,1225.0,5990.0,4.3,1.22,Gaia DR3 5496784808545723648,
7238.01,TIC 251743761,PC,296.655105,-3.451828,3.930467,2.281,19093.0,12.1575,115.741,913.0,4913.0,4.43,0.91,Gaia DR3 5194806585676802816,
7239.01,TIC 383364626,PC,311.779447,6.086982,14.3938942,3.298,6518.0,11.5455,127.979,937.0,6891.0,4.28,1.46,Gaia DR3 5207899192183085952,
724.01,TIC 339961200,PC,112.555258,-58.53966,3.21264,0.6006982,510.1236296,2.0575829,327.7849685,1085.2180486,5330.0,4.51,0.88283,Gaia DR3 6347547392419343616,
7240.01,TIC 41839508,PC,285.662075,32.036396,6.8911882,4.811,4518.0,9.10101,675.78,1420.0,6628.0,4.22,1.52,Gaia DR3 5809915618377526272,
7242.01,TIC 426122272,PC,287.714735,34.80428,2.9383886,3.088,13226.0,17.0131,883.823,1519.0,6059.0,4.12,1.54,Gaia DR3 6668794109888450304,
7243.01,TIC 288953761,PC,276.720157,40.503185,3.7352012,2.892,14256.0,13.2011,410.022,1253.0,5816.0,4.32,1.18,Gaia DR3 4617626718409052032,
7244.01,TIC 435673126,PC,297.492646,25.281761,11.5175506,4.259,12852.0,12.9592,242.58,1099.0,6259.0,4.32,1.27,Gaia DR3 5116608906391163904,
7245.01,TIC 305026599,PC,304.521281,18.961127,1.6877647,2.189,1655.0,5.76677,2396.94,1949.0,6599.0,4.26,1.44,Gaia DR3 5116608906391163904,
7247.01,TIC 51318828,FP,305.113423,12.308937,6.8782937,4.407,11342.0,14.876,264.312,1123.0,5657.0,4.18,1.35,Gaia DR3 5116608906391163904,0.593999981880188
7248.01,TIC 358975793,PC,283.992095,27.341106,3.8148598,1.404,8744.0,12.6261,152.211,978.0,6425.6,4.27,1.39,Gaia DR3 2355423016462279552,
7249.01,TIC 219089784,PC,268.920722,67.144145,6.0387706,1.637,29537.0,6.86956,5.28643,422.0,3374.0,4.82,0.41,Gaia DR3 2355423016462279552,
7250.01,TIC 459728249,PC,315.563942,10.332325,8.9653531,1.893,7094.0,9.63776,41.5232,707.0,5977.0,4.36,1.15,Gaia DR3 2355423016462279552,
7251.01,TIC 298291597,PC,308.646655,27.357715,11.5588657,2.368,4691.0,5.14186,19.016,581.0,5029.0,4.56,0.8,Gaia DR3 2355423016462279552,0.11500000208616257
7252.01,TIC 289047954,PC,305.17286,21.980879,1.4207284,1.988,4092.0,5.86248,1601.42,1762.0,5868.0,4.53,0.93,Gaia DR3 4967249906845494144,
7253.01,TIC 383358873,PC,311.716589,8.872931,5.4240992,2.487,2519.0,5.12394,127.083,935.0,5386.0,4.41,1.0,Gaia DR3 4967249906845494144,
7254.01,TIC 260767135,PC,326.310844,36.46438,5.0769983,1.171,3683.0,10.9525,62.3468,782.0,6271.0,3.97,1.9,Gaia DR3 4967249906845494144,0.004000000189989805
7255.01,TIC 166099360,PC,317.558464,35.900058,1.6831237,1.382,2192.0,10.0219,774.318,1469.0,6264.0,3.92,2.0,,
7257.01,TIC 274057129,PC,316.42555,45.579939,1.0495702,1.54,573.0,3.76017,2691.99,2006.0,6222.0,4.2,1.44,Gaia DR3 5342585209087755392,
7258.01,TIC 298189225,PC,308.516047,24.241065,6.2384297,2.066,13808.0,12.6929,93.3127,865.0,5448.0,4.34,1.1,Gaia DR3 5386577390843850752,
7259.01,TIC 160103855,PC,321.945002,32.584881,16.4591808,5.575,4396.0,8.17474,101.082,883.0,5975.0,4.21,1.37,Gaia DR3 4636239182524696832,
726.01,TIC 174143743,FP,113.88333,-36.386962,0.46132,1.32,220.0,1.89253,13156.0,2983.0,6629.0,4.41,1.21,Gaia DR3 4814539625920138496,
7260.01,TIC 418866096,PC,331.280755,4.358891,6.6308943,1.72,6379.0,10.415,46.6475,728.0,5410.1,4.27,1.18,Gaia DR3 600698184764497664,-0.019999999552965164
7261.01,TIC 297413553,PC,313.418636,47.86839,2.3273503,1.74,11266.0,13.0392,457.84,1288.0,5957.0,4.24,1.31,Gaia DR3 600698184764497664,0.020999999716877937
7262.01,TIC 87932853,PC,312.118829,16.407468,6.4093679,3.114,11126.0,9.96563,175.697,1014.0,5792.0,4.49,0.96,Gaia DR3 600698184764497664,-0.10999999940395355
7263.01,TIC 269130683,PC,299.624335,42.804441,49.2145201,4.537,3135.0,7.69521,12.1274,519.0,6657.0,4.21,1.55,Gaia DR3 600698184764497664,-0.061000000685453415
7264.01,TIC 258279359,PC,314.534806,12.689456,10.5637482,2.227,9607.0,10.598,28.1932,641.0,5533.0,4.36,1.08,Gaia DR3 600698184764497664,0.0
7265.01,TIC 275717567,PC,318.704018,45.925909,4.1723,1.684,46257.0,10.1574,11.1296,508.0,3392.0,4.75,0.49,Gaia DR3 600698184764497664,-0.019999999552965164
7267.01,TIC 276385231,PC,308.094154,57.134877,10.3486661,5.78,5059.0,8.85088,248.334,1105.0,5748.0,4.18,1.36,Gaia DR3 600698184764497664,0.020999999716877937
7269.01,TIC 267817947,PC,293.484598,57.028438,11.656295,2.665,2171.0,2.94972,10.0605,496.0,4004.0,4.6,0.66,Gaia DR3 600698184764497664,-0.10999999940395355
727.01,TIC 149788158,PC,130.736931,-2.498585,4.7244442,0.999,1480.0,1.97562,6.29202,441.0,3653.0,4.74,0.5,Gaia DR3 600698184764497664,-0.061000000685453415
727.02,TIC 149788158,PC,130.736931,-2.498585,0.7499711,1.0576059,441.8866633,1.0797147,241.1610487,1005.0705332,3653.0,4.74,0.497204,Gaia DR3 600698184764497664,0.0
7270.01,TIC 184527843,PC,296.511984,37.4287,8.9197222,2.763,4742.0,12.1831,114.929,912.0,6348.0,4.04,1.78,Gaia DR3 6424554163172341888,
7271.01,TIC 63232997,PC,319.758472,51.430695,7.1304113,3.081,4490.0,12.869,170.387,1006.0,6014.0,3.91,1.93,Gaia DR3 6424554163172341888,
7272.01,TIC 398099429,PC,313.091003,16.166785,7.5801393,5.019,3799.0,11.334,389.626,1237.0,5860.0,3.8,2.16,Gaia DR3 4886243456388510720,
7274.01,TIC 83299322,PC,297.6468,35.734048,8.908871,1.142,70444.0,8.82119,0.888904,270.0,3267.0,4.91,0.31,Gaia DR3 4648266774581927296,
7276.01,TIC 267808774,PC,293.082301,56.889553,14.2317652,8.372,912.0,8.27506,328.667,1186.0,5914.0,3.46,3.21,Gaia DR3 4648266774581927296,
7277.01,TIC 396723723,PC,315.462115,2.456847,7.915274,4.614,13798.0,12.1673,227.626,1082.0,5638.0,4.38,1.07,Gaia DR3 4648266774581927296,
7278.01,TIC 170440216,PC,298.219091,37.773773,7.6316525,3.452,30467.0,15.8297,114.247,910.0,5655.0,4.48,0.95,Gaia DR3 4648266774581927296,
7279.01,TIC 41067039,PC,301.623552,40.771282,3.1168715,1.742,31842.0,10.6888,35.047,677.0,3734.0,4.64,0.61,Gaia DR3 4648266774581927296,
7280.01,TIC 396731435,APC,328.736322,11.271785,0.4246068,0.486,1952.0,5.92869,1020.09,1574.0,5576.0,4.54,0.88,Gaia DR3 4648266774581927296,
7281.01,TIC 198358065,PC,256.418119,58.174118,4.3095502,0.224,17371.0,6.9571,0.22435,191.0,3195.0,4.97,0.27,Gaia DR3 6565868036138018304,-0.14399999380111694
7282.01,TIC 387346503,PC,317.01442,2.691209,5.3346707,3.181,11290.0,11.1383,207.179,1056.0,5509.3,4.37,1.07,Gaia DR3 6565868036138018304,
7283.01,TIC 298189384,PC,308.504216,24.188255,9.0612809,6.985,1732.0,5.2778,565.894,1358.0,5876.0,4.09,1.54,Gaia DR3 6565868036138018304,
7284.01,TIC 96885837,PC,323.069819,16.018901,0.8760587,0.969,2336.0,14.6319,6863.73,2535.0,6306.0,4.23,1.41,Gaia DR3 6565868036138018304,
7285.01,TIC 60446303,PC,319.814146,17.988383,2.1384533,1.111,1240.0,5.69421,463.718,1292.0,6708.0,4.29,1.41,Gaia DR3 6565868036138018304,
