mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.03390321731567383,0.016597822345771406,0.0017011165618896484,0.0004877361453064483,2,6,2,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020894193649291994,0.012791622927153664,0.008141183853149414,0.013058904684616856,2,6,4,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.023483800888061523,0.012904487454460867,0.0016907215118408202,0.00037002522306321044,2,6,6,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.027811431884765626,0.015553495358672825,0.0037820816040039064,0.004581361009121065,2,6,8,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.028508329391479494,0.01653209439444127,0.013296937942504883,0.01416368541405966,2,6,10,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.027423810958862305,0.01145676664894404,0.0018954277038574219,0.00039818932081093285,2,6,12,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.017745161056518556,0.003919816184136255,0.00202484130859375,0.0006595185983439552,2,6,14,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.030235099792480468,0.012083660529932441,0.0019114017486572266,0.000480835483117182,2,6,16,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02104630470275879,0.007557942541408033,0.002351713180541992,0.001124720419369143,2,6,18,"{'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.03269305229187012,0.011759487513374387,0.0036376953125,0.0029261642510460682,2,8,2,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.022397375106811522,0.009207720128812942,0.0015244007110595704,1.6967230340444305e-05,2,8,4,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02699723243713379,0.01353253908789512,0.0019571781158447266,0.00047828399976423356,2,8,6,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.021466445922851563,0.013646696910887702,0.003564262390136719,0.004182392686933369,2,8,8,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02568707466125488,0.00806413598493951,0.0017460823059082032,0.00037334521262277103,2,8,10,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.027380752563476562,0.01094836392877278,0.001751089096069336,0.00037996087888286854,2,8,12,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.026846981048583983,0.0075606650550337304,0.0022385120391845703,0.00039774087546059583,2,8,14,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.024050045013427734,0.009072132018244035,0.005049991607666016,0.006289900966417769,2,8,16,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020397186279296875,0.006700515529894262,0.0015611648559570312,0.00010009128852687011,2,8,18,"{'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020546150207519532,0.009235069088101115,0.0021181106567382812,0.0004095358343671529,2,10,2,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.0280942440032959,0.010196062513645944,0.0020604610443115236,0.000480597082302074,2,10,4,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.029882097244262697,0.013777227429924828,0.00196690559387207,0.0004907122924200177,2,10,6,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.024591732025146484,0.007827597029041237,0.0036267757415771483,0.002672340848929274,2,10,8,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02186307907104492,0.007592276209058642,0.0019407272338867188,0.0004715350775373689,2,10,10,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02480182647705078,0.009950863816161023,0.0020807266235351564,0.000483655447697806,2,10,12,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.0213010311126709,0.005245876852746984,0.002124643325805664,0.000509461656677316,2,10,14,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.019332456588745116,0.005110957859490129,0.0019725799560546876,0.0005049126558552953,2,10,16,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020223426818847656,0.007133807569889034,0.00198822021484375,0.0005655730416800206,2,10,18,"{'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02548389434814453,0.007260545398402423,0.0030503273010253906,0.001387212313499652,2,12,2,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02548108100891113,0.005725557373564921,0.002192115783691406,0.00041410367276074965,2,12,4,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020603370666503907,0.006111790444592901,0.0015061855316162109,8.41728478709246e-05,2,12,6,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.022771120071411133,0.0041733808980062865,0.0020226955413818358,0.0003560646351171374,2,12,8,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02033839225769043,0.0049890054697944285,0.002426004409790039,0.0011429176604723617,2,12,10,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.018560791015625,0.0046426625755192,0.001856088638305664,0.00045996234791172695,2,12,12,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.023340320587158202,0.00432262675820909,0.003507661819458008,0.002480794235674694,2,12,14,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.01833949089050293,0.003819030257686004,0.0014791488647460938,7.203713899538824e-05,2,12,16,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.0170748233795166,0.0046479776682748445,0.0028365612030029296,0.0018715480302525587,2,12,18,"{'max_depth': 2, 'min_samples_leaf': 12, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.022572708129882813,0.003541653294367215,0.0018269538879394532,0.00038256108809077926,2,14,2,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020584678649902342,0.0042563724430320984,0.0022106170654296875,0.00035660900575919556,2,14,4,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.018905019760131835,0.004769745141562369,0.004589891433715821,0.005352951076430885,2,14,6,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.018744468688964844,0.0024796388592970525,0.0024266719818115236,0.00018538907469576547,2,14,8,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020012903213500976,0.003971971910560917,0.0027457714080810548,0.0012470641400462697,2,14,10,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.019040346145629883,0.0032329781110953678,0.0020174026489257813,0.0004273786296655374,2,14,12,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.01667184829711914,0.002281133039452382,0.004314422607421875,0.004339780233991984,2,14,14,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020371770858764647,0.005965210918001985,0.0032746315002441405,0.0023155449464611973,2,14,16,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02135748863220215,0.0029769207730055754,0.002009677886962891,0.0003281211872430123,2,14,18,"{'max_depth': 2, 'min_samples_leaf': 14, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020494556427001952,0.0047792550019393285,0.002077341079711914,0.0004992606417502296,2,16,2,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 2}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.016566658020019533,0.002597878763438295,0.00155029296875,0.00019919278582863277,2,16,4,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 4}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.02079353332519531,0.004092243313284751,0.0021182537078857423,0.0005081589096038007,2,16,6,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 6}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.019062519073486328,0.0029915953682367784,0.0037462711334228516,0.00337845246670786,2,16,8,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 8}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.017842578887939452,0.0026285434726357414,0.001818370819091797,0.00043745354833613656,2,16,10,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 10}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.01817178726196289,0.004518301115354448,0.002250814437866211,0.00040732161882203695,2,16,12,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 12}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020210933685302735,0.003727379028388512,0.001646709442138672,0.00036575559157549963,2,16,14,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 14}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.01946601867675781,0.0026523453098866723,0.001884794235229492,0.0005390104805057678,2,16,16,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 16}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
0.020088720321655273,0.0038689209599480365,0.001921224594116211,0.000543659051592803,2,16,18,"{'max_depth': 2, 'min_samples_leaf': 16, 'min_samples_split': 18}",0.7855684138869979,0.7896528250510552,0.7786103542234333,0.7895095367847411,0.7799727520435967,0.7846627763979648,0.004644135951754683,649
